place_id,nama_wisata,kabupaten,provinsi,kabupaten_gmaps,provinsi_gmaps,kab_dari_teks,alamat_gmaps,lat_gmaps,lon_gmaps,status_gmaps
ChIJm-XIqMqMvi0R7Ao5ca2Ur2A,Air Terjun Lengan,Kabupaten Maros,Sulawesi Selatan,Kabupaten Maros,Sulawesi Selatan,nan,"WQJQ+FR3, Laiya, Kec. Cenrana, Kabupaten Maros, Sulawesi Selatan 92754",,,OK_GEO
ChIJz2n1Y5G7iy0RWRSTptd9h9k,Pusentasi,Kabupaten Donggala,Sulawesi Tengah,Kabupaten Donggala,Sulawesi Tengah,nan,"7MR8+4QW, Towale, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351",,,OK_GEO
ChIJpRSazQnXki0Ra4LH3MeZVuI,Pantai Malauwa,Kabupaten Mamuju,Sulawesi Barat,Kabupaten Mamuju,Sulawesi Barat,nan,"Tapandullu, Kec. Simboro Dan Kepulauan, Kabupaten Mamuju, Sulawesi Barat 91513",,,OK_TEXT
ChIJaW_Fb6l5ji0R6ZhOnPuz32k,Situs Megalitik Pokekea,Kabupaten Poso,Sulawesi Tengah,Kabupaten Poso,Sulawesi Tengah,nan,"8657+R4C, Baliura, Kec. Lore Tengah, Kabupaten Poso, Sulawesi Tengah 94654",,,OK_TEXT
ChIJu6UiLQUVhzIRpcbPRYqYJpo,Uluna Tondano,Kabupaten Minahasa,Sulawesi Utara,Kabupaten Minahasa,Sulawesi Utara,nan,"7VXR+GWG, Unnamed Road, Masarang, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara",,,OK_TEXT
ChIJ3Tdwb4CJlS0Rfen7zK2exUg,Air Terjun Sarang Burung,Kabupaten Barru,Sulawesi Selatan,Kabupaten Barru,Sulawesi Selatan,nan,"JMPW+J44, Binuang, Kec. Balusu, Kabupaten Barru, Sulawesi Selatan 90762",,,OK_GEO
ChIJqwNiSKZzhzIRceJYIxLbNsw,BUKIT DOA WAREMBUNGAN,Kabupaten Minahasa,Sulawesi Utara,Kabupaten Minahasa,Sulawesi Utara,Kota Manado,"Warembungan, Kec. Pineleng, Kabupaten Minahasa, Sulawesi Utara",,,TEXT_WIN
ChIJf4f0tjNfvi0Rf12J0BSUlyk,ZULU PARK,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,nan,"Jl. Poros Senggerang, Balleanging, Kec. Balocci, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90662",,,OK_GEO
ChIJ60nHv6eUki0RM7DLJd81QGY,Pantai Beringin Cinta,Kabupaten Mamuju,Sulawesi Barat,Kabupaten Mamuju,Sulawesi Barat,nan,"Dusun Toansang, Bonda, Kec. Papalang, Kabupaten Mamuju, Sulawesi Barat 91561",,,OK_GEO
ChIJy_EvWUn_mC0Rl5Fu9BeiceQ,Pantai Wale,Kabupaten Konawe Utara,Sulawesi Tenggara,Kabupaten Konawe Utara,Sulawesi Tenggara,nan,"6CX4+RCW, Taipa, Ulu Sawa, Kabupaten Konawe Utara, Sulawesi Tenggara 93352",,,OK_GEO
ChIJ24WoWZnJoy0RVg2xmIfsHz8,Napabale Beach,Kabupaten Muna,Sulawesi Tenggara,Kabupaten Muna,Sulawesi Tenggara,nan,"3QR4+QP3, Desa Loghia, Kec. Lohia, Kabupaten Muna, Sulawesi Tenggara 93658",,,OK_TEXT
ChIJ7bIeSLIzoS0R0-i_DphxzKc,Marina Togo Wakatobi,Kabupaten Wakatobi,Sulawesi Tenggara,Kabupaten Wakatobi,Sulawesi Tenggara,nan,"Jl. Jend. Ahmad Yani No.140, Kabupaten Wakatobi, Sulawesi Tenggara 93791",,,OK_TEXT
ChIJyyaKGtEGhzIRy0exNd9yhYA,Air Terjun Parom,Kota Bitung,Sulawesi Utara,Kota Bitung,Sulawesi Utara,nan,"F469+8PP, Danowudu, Kec. Ranowulu, Kota Bitung, Sulawesi Utara",,,OK_GEO
ChIJXcNEI3MYvi0RvqnlTWTe-PY,Bulu Dua,Kabupaten Soppeng,Sulawesi Selatan,Kabupaten Soppeng,Sulawesi Selatan,nan,"Gattareng Toa, Kec. Mario Riwawo, Kabupaten Soppeng, Sulawesi Selatan",,,OK_GEO
ChIJpcq4R4JehzIRUeF7L3bUeuI,Pantai Alar Pondang,Kabupaten Minahasa Selatan,Sulawesi Utara,Kabupaten Minahasa Selatan,Sulawesi Utara,nan,"6H8V+3XV, Pondang, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara",,,OK_GEO
ChIJ33fYXdatfjIRllnUAWuqzIE,Minanga Beach,Kabupaten Gorontalo Utara,Gorontalo,Kabupaten Gorontalo Utara,Gorontalo,nan,"W4G5+VC2, Pantai Minanga, Unnamed Road, Kota Jin, Kec. Atinggola, Kabupaten Gorontalo Utara, Gorontalo 96253",,,OK_GEO
ChIJOQep9Q4hvC0RmxN-Rf9EaXo,Taman Wisata Fafaliang,Kabupaten Sinjai,Sulawesi Selatan,Kabupaten Sinjai,Sulawesi Selatan,nan,"Panaikang, Kec. Sinjai Tim., Kabupaten Sinjai, Sulawesi Selatan 92671",,,OK_GEO
ChIJ_RiytDJNuS0Rhx9VRlDE0cI,Pantai Kelapa Ujung,Kabupaten Jeneponto,Sulawesi Selatan,Kabupaten Jeneponto,Sulawesi Selatan,nan,"Tino, Kec. Tarowang, Kabupaten Jeneponto, Sulawesi Selatan",,,OK_GEO
ChIJUxtR4ZXovi0RgLvif92yoYI,HARLAND WISATA KEBUN,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,nan,"Belapunranga, Kec. Parangloe, Kabupaten Gowa, Sulawesi Selatan 92173",,,OK_GEO
ChIJf0wpAv0HvC0R5bbBd0uTzqU,Wisata Alam Buhung Tie Lotong-lotong,Kabupaten Bulukumba,Sulawesi Selatan,Kabupaten Bulukumba,Sulawesi Selatan,nan,"G84Q+52C, Benjala, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan 92572",,,OK_GEO
ChIJzWg3V0eFkS0RpLWxViOJihg,Monumen Juang Lesangi,Kabupaten Luwu Utara,Sulawesi Selatan,Kabupaten Luwu Utara,Sulawesi Selatan,nan,"C8WG+PPV, Bone, Kec. Masamba, Kabupaten Luwu Utara, Sulawesi Selatan 92961",,,OK_GEO
ChIJpbvOnBeIlC0RCwXk_CLzuzQ,Wisata Polewali Mandar - Rawa Bangun,Kabupaten Polewali Mandar,Sulawesi Barat,Kabupaten Polewali Mandar,Sulawesi Barat,nan,"HCJ4+479, Batetangnga, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat 91312",,,OK_GEO
ChIJZRsduiYPvC0RGtHoA6AQm-E,Wisata alam & rekreasi borkal,Kabupaten Bulukumba,Sulawesi Selatan,Kabupaten Bulukumba,Sulawesi Selatan,nan,"Jl. Poros Bonto Bahari-Kajang, Bonto Tangnga, Kec. Bonto Tiro, Kabupaten Bulukumba, Sulawesi Selatan 92572",,,OK_GEO
ChIJ9-RUZr5thzIRyV4DxunNSwA,Wale Ne Reideen Rumah Miring Tomohon,Kota Tomohon,Sulawesi Utara,Kota Tomohon,Sulawesi Utara,nan,"Unnamed Road, Talete Dua, Tomohon Tengah, Tomohon City, North Sulawesi",,,OK_GEO
ChIJ81ivbGRQFQURbkK1JKtWTL0,Museum Karaeng Pattingalloang,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,Kota Makassar,"RC53+GPF, Jl. Abd. Kadir, Benteng Somba Opu, Kec. Barombong, Kabupaten Gowa, Sulawesi Selatan 90225",,,TEXT_WIN
ChIJXzVIGpUovC0RToo0cAQzt1c,Permandian Alam Waetuwo,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,nan,"W68G+694, Waetuwo, Kec. Kajuara, Kabupaten Bone, Sulawesi Selatan 92776",,,OK_GEO
ChIJuVz2zKQCvy0RUy0koKv26uo,Klenteng Ibu Agung Bahari,Kota Makassar,Sulawesi Selatan,Kota Makassar,Sulawesi Selatan,nan,"Jl. Sulawesi No.41, Pattunuang, Kec. Wajo, Kota Makassar, Sulawesi Selatan 90164",,,OK_GEO
ChIJD5v5r5OzhzIRIiPu8N1IPbo,Bukit Savana Pulisan,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,nan,"M5H2+PWV, Pulisan, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJVVVVlbayvi0RV7BoXs5QzQc,Masjid Taqwa Tompong,Kabupaten Bantaeng,Sulawesi Selatan,Kabupaten Bantaeng,Sulawesi Selatan,nan,"CXX4+672, Jl. Bete-Bete, Letta, Kec. Bantaeng, Kabupaten Bantaeng, Sulawesi Selatan 92411",,,OK_GEO
ChIJUQJva6tfkS0R_prTwd6o0Sw,Kolam Renang Banua Wisata,Kota Palopo,Sulawesi Selatan,Kota Palopo,Sulawesi Selatan,nan,"Kompleks SMK Pelayaran Samudera Nusantara Utama, Balandai, Kec. Bara, Kota Palopo, Sulawesi Selatan 91914",,,OK_GEO
ChIJm1mJ76Lvvi0RVlJNFhP2NPA,Bulu Saukang,Kabupaten Maros,Sulawesi Selatan,Kabupaten Maros,Sulawesi Selatan,nan,"Benteng Gajah, Kec. Tompobulu, Kabupaten Maros, Sulawesi Selatan",,,OK_TEXT
ChIJ58eTVO7xmC0Rq4EsmpBn3PI,Pantai Batu Gong Kendari,Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe,Sulawesi Tenggara,nan,"4G94+PJQ, Jalan Poros Wisata Batu Gong, Toola Wawo, Batu Gong, Kec. Lalonggasumeeto, Kabupaten Konawe, Sulawesi Tenggara 93351",,,OK_GEO
ChIJn-yRR74ueTIRnvWMJQbsTRM,Danau Limboto,Kabupaten Gorontalo,Gorontalo,Kabupaten Gorontalo,Gorontalo,nan,"Kabupaten Gorontalo, Gorontalo",,,OK_GEO
ChIJ99NhtaHTvS0R9-NdqV_gEHM,Togeo Beach,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,nan,"Bulu-Bulu, Kec. Tonra, Kabupaten Bone, Sulawesi Selatan",,,OK_GEO
ChIJT2_lAmVQFQURTo7wN_5JWYI,Rumah Adat Jeneponto,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,nan,"Jalan Lakebodong, Benteng Somba Opu, Kec. Barombong, Kabupaten Gowa, Sulawesi Selatan 90225",,,OK_GEO
ChIJR9nJOujnvi0RFQyLiAJLpz4,Wisata Rumah Hobbit Bolangi 4,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,nan,"Timbuseng, Bolangi, Timbuseng, Kec. Pattallassang, Kabupaten Gowa, Sulawesi Selatan 92175",,,OK_GEO
ChIJw2nMnd-Woy0Ri0i5V5QrNNs,Permandian Moko,Kabupaten Muna,Sulawesi Tenggara,Kabupaten Muna,Sulawesi Tenggara,nan,"RHGM+7CR, Oempu, Kec. Tongkuno, Kabupaten Muna, Sulawesi Tenggara 93662",,,OK_GEO
ChIJOePQQa__mC0RJnWOGY8UGVE,PANTAI PUDONGGALA,Kabupaten Konawe Utara,Sulawesi Tenggara,Kabupaten Konawe Utara,Sulawesi Tenggara,nan,"6CMW+3JG, Jl. Wisata Pantai, Pudonggala, Kec. Sawa, Kabupaten Konawe Utara, Sulawesi Tenggara 93352",,,OK_GEO
ChIJCVATxUqPmC0RVbOPjDNH4Q0,Bukit Alebo,Kabupaten Konawe Selatan,Sulawesi Tenggara,Kabupaten Konawe Selatan,Sulawesi Tenggara,nan,"VCMX+C22, Alebo, Kec. Konda, Kabupaten Konawe Selatan, Sulawesi Tenggara 93874",,,OK_GEO
ChIJcQmIAQaAui0R1P6U2PP5ze4,Taman Nasional Taka Bonerate,Kabupaten Kepulauan Selayar,Sulawesi Selatan,Kabupaten Kepulauan Selayar,Sulawesi Selatan,nan,"Jl. S. Parman No.40, Pulau Tinabo Besar, Kec. Taka Bonerate, Kab. Kepulauan Selayar, Sulawesi Selatan 92812",,,OK_TEXT
ChIJBdDoS2aYji0RcZ6Ou00Hor4,Rano Kalimpaa,Kabupaten Poso,Sulawesi Tengah,Kabupaten Poso,Sulawesi Tengah,nan,"Sedoa, Kec. Lore Utara, Kabupaten Poso, Sulawesi Tengah",,,OK_TEXT
ChIJ4a_svAEteTIRlT4NE69-g8o,"Embung Hutadaa, Talaga Jaya",Kabupaten Gorontalo,Gorontalo,Kabupaten Gorontalo,Gorontalo,nan,"H2G6+3VX, Unnamed Road, Hutadaa, Kec. Telaga Jaya, Kabupaten Gorontalo, Gorontalo 96181",,,OK_GEO
ChIJlTzCthHxiy0Rlf2xF2Nkigs,Wisata Pemancingan dan Kuliner Lembah Sigi,Kabupaten Sigi,Sulawesi Tengah,Kabupaten Sigi,Sulawesi Tengah,nan,"2WQ6+6X4, Jl. Bufupanda, Lolu, Kec. Sigi Biromaru, Kabupaten Sigi, Sulawesi Tengah 94231",,,OK_TEXT
ChIJUxsrgr4LizIRqoHeqV6CFho,Puncak Pusunge Tahuna,Kabupaten Kepulauan Sangihe,Sulawesi Utara,Kabupaten Kepulauan Sangihe,Sulawesi Utara,nan,"JGJ4+45F, Lenganeng, Kec. Tabukan Utara, Kabupaten Kepulauan Sangihe, Sulawesi Utara",,,OK_TEXT
ChIJdWK7MjRxpC0RQj7a9fVxWuA,Museum Keraton Buton,Kota Baubau,Sulawesi Tenggara,Kabupaten Buton Selatan,Sulawesi Tenggara,nan,"GJ92+QV9, Baadia, Kec. Murhum, Kota Bau-Bau, Sulawesi Tenggara 93711",,,OK_GEO
ChIJm9ZeQAz2fTIRFsXgO_SXszo,Pantai Moinit,Kabupaten Minahasa Selatan,Sulawesi Utara,Kabupaten Minahasa Selatan,Sulawesi Utara,nan,"5FMR+V5M, Tewasen, Kec. Amurang Bar., Kabupaten Minahasa Selatan, Sulawesi Utara",,,OK_GEO
ChIJB0Lzb5_rki0RNU4LRZWFyJI,Pantai Tae Manu Belang-Belang,Kabupaten Mamuju Tengah,Sulawesi Barat,Kabupaten Mamuju,Sulawesi Barat,nan,"G4PG+5V5, Unnamed Road, Belang-Belang, Kalukku, Mamuju Regency, West Sulawesi 91561",,,OK_GEO
ChIJmTPm-Jvdki0Rn4W-jZgEmqg,Bukit Jati Gentungan Mamuju,Kabupaten Mamuju,Sulawesi Barat,Kabupaten Mamuju,Sulawesi Barat,nan,"92RH+HJJ, Bebanga, Kec. Kalukku, Kabupaten Mamuju, Sulawesi Barat 91561",,,OK_GEO
ChIJlfO6j97KgDIReAinGHdfr6w,Tumbak Island Cottage Ratahan,Kabupaten Minahasa Tenggara,Sulawesi Utara,Kabupaten Minahasa Tenggara,Sulawesi Utara,nan,"Tumbak, Pusomaen, Kabupaten Minahasa Tenggara, Sulawesi Utara 95997",,,OK_GEO
ChIJozOReV_Uoi0RR2j2C4YDXMI,Bukit Teletubbies,Kabupaten Bombana,Sulawesi Tenggara,Kabupaten Bombana,Sulawesi Tenggara,nan,"5PM4+R67, Waemputang, Kec. Poleang Sel., Kabupaten Bombana, Sulawesi Tenggara 93773",,,OK_GEO
ChIJiQi78hMJgy0R9SKjjcv8Qbg,Lambangan Pauno,Kabupaten Banggai Laut,Sulawesi Tengah,Kabupaten Banggai Laut,Sulawesi Tengah,nan,"Kab. Banggai Laut, Sulawesi Tengah 94891",,,OK_GEO
ChIJwdnzN8cLhzIR8Yi0A7Zygj0,Mimpi pool club manado,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,nan,"Jl. Ring Road Jaga IX manado, Kairagi Weru, Kec. Paal Dua, Kabupaten Minahasa Utara, Sulawesi Utara 95378",,,OK_GEO
ChIJRdJ-mLLVfjIR8x4_l2gL_KI,RTH Suwawa,Kabupaten Bone Bolango,Gorontalo,Kabupaten Bone Bolango,Gorontalo,nan,"G4MP+Q74, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113",,,OK_GEO
ChIJ825Bm7fjoi0R_28OkI8P4GE,Pantai Tanjung Tabako,Kabupaten Bombana,Sulawesi Tenggara,Kabupaten Bombana,Sulawesi Tenggara,nan,"54P5+9HR, Banda Sea, Lampata, Kabupaten Bombana, Sulawesi Tenggara",,,OK_GEO
ChIJ6XcDT3PFvi0Rwqe_mItlZO4,Air terjun Timurung,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,nan,"HJRV+J7M, Dusun Bungasunggu, Batumalonro, Kec. Biringbulu, Kabupaten Gowa, Sulawesi Selatan 90244",,,OK_GEO
ChIJE5OF6BYDejIRxMHc5HYcEs8,AIR TERJUN TALOKAN,Kabupaten Buol,Sulawesi Tengah,Kabupaten Buol,Sulawesi Tengah,nan,"3QFM+HG5, Tayokan, Kec. Paleleh Bar., Kabupaten Buol, Sulawesi Tengah 94568",,,OK_TEXT
ChIJO79gj3SRlS0RpN-F7oOtCF4,Air Terjun Manuba,Kabupaten Barru,Sulawesi Selatan,Kabupaten Barru,Sulawesi Selatan,nan,"QM5C+RCF, Manuba, Kec. Mallusetasi, Kabupaten Barru, Sulawesi Selatan 90753",,,OK_GEO
ChIJlcjh3zPhky0RekxjE8Lm-TE,Sungai Jodoh,Kota Palopo,Sulawesi Selatan,Kota Palopo,Sulawesi Selatan,nan,"X5G5+G3H, Murante, Kec. Mungkajang, Kota Palopo, Sulawesi Selatan 91921",,,OK_GEO
ChIJ7-dOWFQKky0RCIIrGrizEl8,Situs To'pao Pusat Sejarah Kondosapata',Kabupaten Mamasa,Sulawesi Barat,Kabupaten Mamasa,Sulawesi Barat,nan,"394F+WR3, Mamasa, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91365",,,OK_GEO
ChIJJR4tUnYrfzIRFiN4agwS3os,Puncak Botubarani,Kabupaten Bone Bolango,Gorontalo,Kabupaten Bone Bolango,Gorontalo,nan,"Botubarani, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117",,,OK_GEO
ChIJT4pvpxgMhC0RfUX-PBaUjFw,Mata Air Paisu Batango Desa Luk Panenteng,Kabupaten Banggai Kepulauan,Sulawesi Tengah,Kabupaten Banggai Kepulauan,Sulawesi Tengah,nan,"QXM8+MG5, Luk Panenteng, Kec. Bulagi Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94882",,,OK_TEXT
ChIJj58XFK4rfzIROA4fFZrSqeM,Wisata pantai kaisomaru,Kota Gorontalo,Gorontalo,Kota Gorontalo,Gorontalo,Kabupaten Bone Bolango,"Leato Sel., Kec. Kota Tim., Kota Gorontalo, Gorontalo",,,TEXT_WIN
ChIJd7mQLgW3vi0RzasaSpX31JE,Permandian Lambiria,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,nan,"HVPH+5F8, Unnamed Road, Cikoro, Kec. Tompobulu, Kabupaten Gowa, Sulawesi Selatan 92175",,,OK_GEO
ChIJ6wAwoejtky0RVzbatP0XeWQ,Buntu Burake,Kabupaten Tana Toraja,Sulawesi Selatan,Kabupaten Tana Toraja,Sulawesi Selatan,nan,"Buntu Burake, Kec. Makale, Kabupaten Tana Toraja, Sulawesi Selatan",,,OK_TEXT
ChIJsfFMqMwLjC0RjN5v9PcrmFk,Wisata Air Terjun Mantikole,Kabupaten Sigi,Sulawesi Tengah,Kabupaten Sigi,Sulawesi Tengah,nan,"Unnamed Road Bar No.94362, Balomoa, Kec. Dolo Bar., Kabupaten Sigi, Sulawesi Tengah 94362",,,OK_TEXT
ChIJ0d8mvdcSlC0RIlTrNioz_YU,Wisata Cekong,Kabupaten Enrekang,Sulawesi Selatan,Kabupaten Enrekang,Sulawesi Selatan,nan,"HQGX+3H2, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",,,OK_GEO
ChIJ6fiDLN4ThzIROqk4eLx82Gw,Wale Ti Siri Puncak Rurukan Sulawesi Utara,Kota Tomohon,Sulawesi Utara,Kota Tomohon,Sulawesi Utara,nan,"8VPJ+QR3, Unnamed Road, Rurukan Satu, Kec. Tomohon Tim., Kota Tomohon, Sulawesi Utara",,,OK_GEO
ChIJyWNPDcMnvy0RxtfHGeb7lS0,Kawasan Benteng Sanrobone,Kabupaten Takalar,Sulawesi Selatan,Kabupaten Takalar,Sulawesi Selatan,nan,"H9CR+C5R, Sanrobone, Kec. Sanrobone, Kabupaten Takalar, Sulawesi Selatan 92231",,,OK_GEO
ChIJz_O5x0i9iy0RP3R_bmh-trQ,Pantai Hayalan Donggala,Kabupaten Donggala,Sulawesi Tengah,Kabupaten Donggala,Sulawesi Tengah,nan,"Salubomba, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351",,,OK_GEO
ChIJc_VYKv2WmC0RrMzPUWaxwGY,Pantai Senja,Kabupaten Konawe Selatan,Sulawesi Tenggara,Kabupaten Konawe Selatan,Sulawesi Tenggara,nan,"Wawatu, Kec. Moramo Utara, Kabupaten Konawe Selatan, Sulawesi Tenggara 93891",,,OK_GEO
ChIJRSOzjn7pvi0RVlv8UnSriqg,Air Terjun Lembah Karaeng,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,nan,"PMG5+XV6, Bilalang, Kec. Manuju, Kabupaten Gowa, Sulawesi Selatan 92173",,,OK_GEO
ChIJ4ZxC_DhklC0ReUNDRGsD4jw,Permandian Alam Air Panas Lemo Susu,Kabupaten Pinrang,Sulawesi Selatan,Kabupaten Pinrang,Sulawesi Selatan,nan,"GGVR+RQ5, Betteng, Kec. Lembang, Kabupaten Pinrang, Sulawesi Selatan 91254",,,OK_GEO
ChIJG4shaBynhzIRM2NB_505vgc,Casa de Lotus,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,nan,"GX6F+683, Tetey, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJA9qNkfftiy0RExlzQn5zo-g,Taman patung kuda bumi bahari,Kota Palu,Sulawesi Tengah,Kota Palu,Sulawesi Tengah,nan,"4R5W+PQM, Jl. Bantilan, Lere, Kec. Palu Bar., Kota Palu, Sulawesi Tengah 94221",,,OK_TEXT
ChIJQwRhxJXGiy0RE1-Pzkij3ks,Telaga Sibili Pantoloan,Kota Palu,Sulawesi Tengah,Kota Palu,Sulawesi Tengah,nan,"7VX7+C7M, Jl. Pengga Lembah, Pantoloan, Kec. Tawaeli, Kota Palu, Sulawesi Tengah 94352",,,OK_TEXT
ChIJT1blc6S9mi0R2vdHbqZ8vl4,Penangkaran RUSA Desa Wosu,Kabupaten Morowali,Sulawesi Tengah,Kabupaten Morowali,Sulawesi Tengah,nan,"Wosu, Kec. Bungku Bar., Kabupaten Morowali, Sulawesi Tengah 94976",,,OK_GEO
ChIJmYKHKCr8vi0R7ZD8rGb-0wc,Desa Wisata Untia,Kabupaten Maros,Sulawesi Selatan,Kabupaten Maros,Sulawesi Selatan,Kota Makassar,"WFJ9+RXQ, Jl. Salodong, Untia, Kec. Biringkanaya, Kabupaten Maros, Sulawesi Selatan",,,TEXT_WIN
ChIJ0UBzZ52mpy0R1_n_P2H9LTk,Pulau Binongko,Kabupaten Wakatobi,Sulawesi Tenggara,Kabupaten Wakatobi,Sulawesi Tenggara,nan,"Kabupaten Wakatobi, Sulawesi Tenggara",,,OK_GEO
ChIJwSEtm0YLfjIRHQD2R-m_gi0,Pantai Lolan,Kabupaten Bolaang Mongondow,Sulawesi Utara,Kabupaten Bolaang Mongondow,Sulawesi Utara,nan,"Lolan, Kec. Bolaang Tim., Bolmong, Sulawesi Utara",,,OK_GEO
ChIJgTe4H0i_lC0R0oNHz0lK3lk,Museum - Ziekenhuis - Mandar Majene,Kabupaten Majene,Sulawesi Barat,Kabupaten Majene,Sulawesi Barat,nan,"Jl. Raden Suradi, Pangali-Ali, Kec. Banggae, Kabupaten Majene, Sulawesi Barat",,,OK_TEXT
ChIJzcVzRdpthzIRUXYaLNf-82w,Taman Wisata Alam Kota Tomohon,Kota Tomohon,Sulawesi Utara,Kota Tomohon,Sulawesi Utara,nan,"Jl. Tomohon - Rurukan, Talete Satu, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara",,,OK_GEO
ChIJc9HbXizdlS0RJvY0tMcG09k,Gelora Wisata Desa Nepo,Kabupaten Wajo,Sulawesi Selatan,Kabupaten Wajo,Sulawesi Selatan,nan,"Jl. Pelita, Nepo, Kec. Tana Sitolo, Kabupaten Wajo, Sulawesi Selatan 90951",,,OK_GEO
ChIJuWHnqsYucTIRy9WAaZ_zfm4,Pijar Beach Cottages,Kabupaten Tolitoli,Sulawesi Tengah,Kabupaten Tolitoli,Sulawesi Tengah,nan,"Lalos, Kec. Galang, Kabupaten Toli-Toli, Sulawesi Tengah 94561",,,OK_GEO
ChIJwzJgnK1Nvi0RoJ0pT46KmCM,Wisata Hutan Mangrove Dewi Biringkassi,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,nan,"Jl. Poros Biringkassi, Bulu Cindea, Kec. Bungoro, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90651",,,OK_GEO
ChIJ_____6OhhzIRjuFQNspICbM,Air Terjun Kima Atas,Kota Manado,Sulawesi Utara,Kota Manado,Sulawesi Utara,nan,"Kima Atas, Kec. Mapanget, Kota Manado, Sulawesi Utara",,,OK_GEO
ChIJ46-A4U1Mny0R417t_Z3oMmw,Air Terjun Tumburano,Kabupaten Konawe Kepulauan,Sulawesi Tenggara,Kabupaten Konawe Kepulauan,Sulawesi Tenggara,nan,"Lansilowo, Kec. Wawonii Utara, Konawe Kepulauan, Sulawesi Tenggara 93393",,,OK_GEO
ChIJzcqASu_Vvi0RPa-1EnLghzQ,Tanggul Topejawa,Kabupaten Takalar,Sulawesi Selatan,Kabupaten Takalar,Sulawesi Selatan,nan,"FCHP+33V, Unnamed Road,, Topejawa, Kec. Mangarabombang, Kabupaten Takalar, Sulawesi Selatan 92261",,,OK_GEO
ChIJHXbX_Kujvi0R0PkE1y28EMc,Air Terjun Kembar Desa Barambang,Kabupaten Sinjai,Sulawesi Selatan,Kabupaten Sinjai,Sulawesi Selatan,nan,"P22F+9PQ, Barambang, Kec. Sinjai Borong, Kabupaten Sinjai, Sulawesi Selatan 92662",,,OK_GEO
ChIJ2xZb8lajvi0RCJHcFUyUHWY,Donggia Kahayya,Kabupaten Bulukumba,Sulawesi Selatan,Kabupaten Bulukumba,Sulawesi Selatan,nan,"Donggia, Desa Kahayya, Kec. Kindang, Kabupaten Bulukumba, Sulawesi Selatan 92662",,,OK_GEO
ChIJG4SCCosMmS0R-cJXbPWgeFw,labengki Pasir Panjang,Kabupaten Konawe Utara,Sulawesi Tenggara,Kabupaten Konawe Utara,Sulawesi Tenggara,nan,"GFM8+9J7, Laut Banda, Cipulir, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230",,,OK_GEO
ChIJxUghReDXki0R0a3cZG4hoq4,Rangas Beach,Kabupaten Mamuju,Sulawesi Barat,Kabupaten Mamuju,Sulawesi Barat,nan,"8RRX+5WV, Jl. Abdul Malik Pattana Endeng, Rangas, Kec. Simboro Dan Kepulauan, Kabupaten Mamuju, Sulawesi Barat 91512",,,OK_TEXT
