nama wisata,alamat,kabupaten,provinsi,harga_rp,kategori_harga,url_harga
Pantai Lopana,"6JH4+4H2, Lopana, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",Kabupaten Minahasa Selatan,Sulawesi Utara,5000.0,Murah,https://atourin.com/destination/minahasa-selatan/pantai-alar
Air Terjun Tamanggu Indah,"7W3F+VCW, Nupa Bomba, Kec. Tanantovea, Kabupaten Donggala, Sulawesi Tengah 94142, Indonesia",Kabupaten Donggala,Sulawesi Tengah,50000.0,Mahal,https://kupang.tribunnews.com/2024/05/31/wisata-ntt-air-terjun-tanggedu-di-sumba-timur-begini-keunikan-dan-cara-ke-tempat-indah-ini
Pantai Timbala,"Bar., Timbala, Kec. Poleang Bar., Kabupaten Bombana, Sulawesi Tenggara 93772, Indonesia",Kabupaten Bombana,Sulawesi Tenggara,0,Gratis,https://sandee.com/indonesia/south-sulawesi/timbala/pantai-timbala
Pintu Air Danau Limboto,"H237+5XG, Tabumela, Kec. Tilango, Kabupaten Gorontalo, Gorontalo 96181, Indonesia",Kabupaten Gorontalo,Gorontalo,10000.0,Sedang,https://ketikmedia.com/wisata/wisata-di-sulawesi/wisata-gorontalo
Gerbang Batas Kota Makassar - Kabupaten Gowa,"RC6R+HHG, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia",Kota Makassar,Sulawesi Selatan,1000.0,Murah,https://indonesianholic.com/one-day-trip-makassar-gowa/
Danau Moko Kawu-kawu,"3Q85+JV4, Lakarinta, Kec. Lohia, Kabupaten Muna, Sulawesi Tenggara 93658, Indonesia",Kabupaten Muna,Sulawesi Tenggara,0.0,Gratis,-
Pantai Walet Kasawari,"G63R+57V, Makawidey, Aertembaga, Kota Bitung, Sulawesi Utara, Indonesia",Kota Bitung,Sulawesi Utara,10000.0,Sedang,https://www.senangrekreasi.com/batu-angus-bitung/
Lalove Land,"Jalan Lalove, Nunu",Kabupaten Donggala,Sulawesi Tengah,0.0,Gratis,-
Objek Wisata Doud Ne Mukop,"8WGG+M2X, Jl. P. Diponegoro, Hutan, Kabupaten Minahasa",Kabupaten Minahasa,Sulawesi Utara,0.0,Gratis,https://travel.kompas.com/read/2024/11/18/201500927/aer-konde-ratahan-minahasa--harga-tiket-lokasi-dan-jam-buka
Pantai Tueni,"37V9+R28, Nambaru, Kec. Parigi Sel., Kabupaten Parigi Moutong, Sulawesi Tengah, Indonesia",Kabupaten Parigi Moutong,Sulawesi Tengah,-,-,-
Sirkuit Atakkae Sengkang - Wajo,"Landing Side, Attakkae",Kabupaten Wajo,Sulawesi Selatan,10000.0,Sedang,https://www.detik.com/sulsel/wisata/d-6896112/16-tempat-wisata-di-kabupaten-wajo-yang-wajib-di-kunjungi
Waduk Tamariri,"396P+RV2, Tondok Bakaru, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91365, Indonesia",Kabupaten Mamasa,Sulawesi Barat,-,-,-
Air Terjun Baruttung Padang,"X36W+2GV, Pammusureng, Kec. Bontocani, Kabupaten Bone, Sulawesi Selatan 92768, Indonesia",Kabupaten Bone,Sulawesi Selatan,-,-,-
Wisata Alam Mannessa Camp Baths and Fishing,"Jl. Lappa anging, WT. Bacukiki, Kec. Bacukiki, Kota Parepare, Sulawesi Selatan 91121, Indonesia",Kota Parepare,Sulawesi Selatan,10000.0,Sedang,https://kelaswisata.id/wisata-di-parepare/
Situs Bersejarah Manurung E ri Matajang,"F84J+WFJ, Manurunge, Kec. Tanete Riattang, Kabupaten Bone, Sulawesi Selatan 92712, Indonesia",Kabupaten Bone,Sulawesi Selatan,-,-,-
Goa Purbakala Passea,"Lembanna, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",Kabupaten Bulukumba,Sulawesi Selatan,25000.0,Mahal,https://jadesta.kemenpar.go.id/paket/paket_wisata_gua_purbakala_passea
Pantai Bahuluang,"Pulau bahuluang, Appatanah, Bontosikuyu, Kab. Kepulauan Selayar, Sulawesi Selatan, Indonesia",Kabupaten Kepulauan Selayar,Sulawesi Selatan,5000.0,Murah,https://travel.kompas.com/read/2024/01/08/190800327/7-tempat-wisata-di-selayar-sulawesi-selatan-cocok-buat-healing
Gunung Kandora,"VVFP+HW9, Tengan, Kec. Mengkendek, Kabupaten Tana Toraja, Sulawesi Selatan 91817, Indonesia",Kabupaten Tana Toraja,Sulawesi Selatan,50000.0,Mahal,https://jadesta.kemenpar.go.id/desa/saluallo
Talaga Lotus woloan tomohon,"8RG9+X77, Jalan Larus Rambing, Woloan Satu Utara",Kota Tomohon,Sulawesi Utara,10000.0,Sedang,https://travel.tribunnews.com/2025/09/08/taman-wisata-pelangi-tomohon-sulut-daya-tarik-harga-tiket-masuk-lokasi-panduan-rute
Dermaga Nelayan Desa Tanah Putih,"PXCJ+237, Tanah Putih, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",Kabupaten Minahasa Utara,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/2021/07/07/menikmati-senja-di-objek-wisata-alam-mangrove-desa-budo-minahasa-utara
Air Terjun Lamoahi,"G3QV+27J, Tombia, Kec. Kulisusu Utara, Kabupaten Buton Utara, Sulawesi Tenggara 93672, Indonesia",Kabupaten Buton Utara,Sulawesi Tenggara,5000,Murah,https://id.alongwalker.co/top-15-tempat-wisata-di-buton-utara-terbaru-paling-hits-s3859.html
Wisata Pantai Kuliner Salukaili,"C8MF+HM7, Kasano, Kab. Pasangkayu, Sulawesi Barat, Indonesia",Kabupaten Bolaang Mongondow,Sulawesi Utara,-,-,-
Air Terjun Sarambu Paremba,"Unnamed Road, GGJ2+JMR, Benteng Paremba, Kec. Lembang, Kabupaten Pinrang, Sulawesi Selatan 91254, Indonesia",Kabupaten Pinrang,Sulawesi Selatan,3000.0,Murah,https://galeriwisata.wordpress.com/wisata-sulawesi/wisata-sulawesi-selatan/tempat-tempat-wisata-di-kabupaten-pinrang/
Air Terjun Minangatellue,"Minangatellue, Desa Minangatellue, 54RV+59J, Lagading, Kec. Maniang Pajo, Kabupaten Wajo, Sulawesi Selatan 90954, Indonesia",Kabupaten Wajo,Sulawesi Selatan,0.0,Gratis,https://travel.kompas.com/read/2021/10/26/160721427/itinerary-3-hari-2-malam-di-mamuju-sulawesi-barat-wisata-air-terjun-tamasapi
Agro Wisata Bonto Jonga,"Desa Pa'bumbungang, Dusun Bonto Jonga, Pabumbungang, Kec. Eremerasa, Kabupaten Bantaeng, Sulawesi Selatan 92415, Indonesia",Kabupaten Bantaeng,Sulawesi Selatan,7000.0,Murah,https://travel.tribunnews.com/destinasi/140615/air-terjun-bissappu-destinasi-alam-ngehits-di-bantaeng-sulawesi-selatan
Wisata Dermaga WORI,"JV26+6PX, Wori, Kabupaten Minahasa Utara",Kabupaten Minahasa,Sulawesi Utara,0.0,Gratis,-
Pantai Racuna,"HH2H+26C, Miangas, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia",Kabupaten Kepulauan Talaud,Sulawesi Utara,-,-,-
Goa Allo,"PCVJ+4PP, Matano, Menui Kepulauan, Kabupaten Morowali, Sulawesi Tengah 94975, Indonesia",Kabupaten Morowali,Sulawesi Tengah,5000,Murah,https://www.dalchaebi.me/tempat-wisata-di-morowali/
Buntu Mussa',"27CV+2W6, Balla Tumuka, Kec. Balla, Kabupaten Mamasa, Sulawesi Barat 91366, Indonesia",Kabupaten Mamasa,Sulawesi Barat,-,-,-
Tedong-tedong Minanga,"X8XC+Q5Q, Minanga,, Balla Barat",Kabupaten Mamasa,Sulawesi Barat,15000.0,Sedang,https://travel.detik.com/travel-news/d-7419333/taman-safari-bogor-terapkan-sistem-tiket-baru-ada-yang-lebih-murah
Waolo,"F529+FJ5, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96119, Indonesia",Kabupaten Bone Bolango,Gorontalo,0.0,Gratis,-
Tuang Uddungeng (KM Syekh Abdul Madjid),"MV44+PQM, Bila, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90811, Indonesia",Kabupaten Soppeng,Sulawesi Selatan,0.0,Gratis,https://pariwisata.kepulauanselayarkab.go.id/2021/05/km-dharma-kartika-iii-alternatif-transportasi-bagi-para-wisatawan-yang-hendak-menuju-ke-selayar/
Pantai Karosi,"Pantai Karosi, Panaikang, Kec. Sinjai Tim., Kabupaten Sinjai, Sulawesi Selatan, Indonesia",Kabupaten Sinjai,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/destinasi/140539/pantai-togeo-bone-sulawesi-selatan-tiket-masuk-lokasi-panduan-rute
MANDUK PATINNA,"FVWW+PPR, Kadingeh, Kec. Baraka, Kabupaten Enrekang, Sulawesi Selatan 91753, Indonesia",Kabupaten Enrekang,Sulawesi Selatan,25000.0,Mahal,https://jadesta.kemenpar.go.id/paket/kuburan_tuamanduk_patinna
aer ujang,"F45G+368, Jl. Tol Manado - Bitung, Girian Indah, Kota Bitung",Kota Manado,Sulawesi Utara,0,Gratis,https://manado.tribunnews.com/2023/01/23/kolam-renang-aer-ujang-di-kota-bitung-sulawesi-utara-berada-di-kolong-jalan-tol
Bukit Teletabis Pantai Tulap,"52HJ+46G, Tulap, Kecamatan Kombi, Kabupaten Minahasa, Sulawesi Utara, Indonesia",Kabupaten Minahasa,Sulawesi Utara,0.0,Gratis,https://www.idntimes.com/travel/destination/10-potret-pantai-tulap-sulawesi-utara-lanskap-alamnya-menghipnotis-01-mth91-z1dxdr
Pulau Pontein Tumbak,"XV3H+FV6, Tumbak, Pusomaen, Kabupaten Minahasa Tenggara, Sulawesi Utara 95997, Indonesia",Kabupaten Minahasa Tenggara,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/2025/06/02/7-tempat-wisata-terbaik-di-minahasa-tenggara-sulawesi-utara-eksotis-alami-dan-jarang-tersentuh
Wisata Bahari LantowuaBeach,"Lantowua, Kec. Rarowatu Utara, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",Kabupaten Bombana,Sulawesi Tenggara,0.0,Gratis,-
Pantai Bengel,"Desa Mutiara Laut, Tanjung Karang, Kel. Tomilito, XX72+P75, Tj. Karang, Kec. Kwandang, Kabupaten Gorontalo Utara, Gorontalo 96252, Indonesia",Kabupaten Gorontalo Utara,Gorontalo,5000.0,Murah,https://travel.kompas.com/read/2021/09/15/121700227/itinerary-3-hari-2-malam-di-gorontalo-wisata-ke-benteng-otanaha
Wisata Modern Sampoddo,"W6VG+FJ3, Padang Kalua, Kec. Bua, Kabupaten Luwu, Sulawesi Selatan 91959, Indonesia",Kabupaten Luwu,Sulawesi Selatan,10000.0,Sedang,https://sisparnas.kemenpar.go.id/p/55676
maymaR kavling,"Tetey, Kabupaten Minahasa Utara",Kabupaten Minahasa,Sulawesi Utara,75000.0,Mahal,https://rumah.mitula.co.id/rumah/tanah-minahasa-utara
Lokawisata Tepi Desa,"HX77+3CW, Pilobuhuta, Kec. Batudaa, Kabupaten Gorontalo, Gorontalo 96271, Indonesia",Kabupaten Gorontalo,Gorontalo,0.0,Gratis,https://gorontalo.tribunnews.com/2025/07/13/objek-wisatadesa-pilobuhuta-gorontalo-berenang-sepuasnya-cukup-bayar-rp-5-ribu
Bulu Ponre,"Bulu Ponre, Salebba, Kec. Ponre, Kabupaten Bone, Sulawesi Selatan, Indonesia",Kabupaten Bone,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/destinasi/140539/pantai-togeo-bone-sulawesi-selatan-tiket-masuk-lokasi-panduan-rute
Kolam labuh bentengnge,"C5QW+M5J, Bentengnge",Kabupaten Pinrang,Sulawesi Selatan,1000.0,Murah,https://superapps.kompas.com/read/4059010/harga-tiket-masuk-museum-benteng-vredeburg-2022-untuk-liburan-akhir-pekan-ke-jogja
Puncak lengkoan,"6RM4+QRG, Jl. Albert, Leilem Dua, Kabupaten Minahasa",Kabupaten Minahasa,Sulawesi Utara,0.0,Gratis,https://travel.kompas.com/read/2024/11/18/201500927/aer-konde-ratahan-minahasa--harga-tiket-lokasi-dan-jam-buka
Pantai toweni,"37X6+7PP, Nambaru, Kec. Parigi Sel., Kabupaten Parigi Moutong, Sulawesi Tengah, Indonesia",Kabupaten Parigi Moutong,Sulawesi Tengah,-,-,-
Pasir Putih Tolala,"23R7+CMF, Bahari, Kec. Tolala, Kabupaten Kolaka Utara, Sulawesi Tenggara 93955, Indonesia",Kabupaten Kolaka Utara,Sulawesi Tenggara,0.0,Gratis,https://www.idntimes.com/travel/destination/wisata-terbaru-di-kolaka-sulawesi-utara-00-j73nz-0d0d13
Pantai Wisata Kambunong,"28V7+PF6, Kambunong, Kec. Karossa, Kabupaten Mamuju, Sulawesi Barat 91563, Indonesia",Kabupaten Mamuju,Sulawesi Barat,0,Gratis,https://www.trepelin.com/pantai-kambunong-3844
Pantai Babatoa Lapeo Campalagian,"G44M+7V7, Lapeo, Kec. Campalagian, Kabupaten Polewali Mandar, Sulawesi Barat, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,0.0,Gratis,https://sulbar.tribunnews.com/2025/04/18/yuk-wisata-pantai-babatoa-polman-ada-banana-boat-daya-tarik-baru-untuk-wisatawan
"Tambatan Perahu Dulangeya, Kec. Botumoito","F6PM+V7H, Dulangeya, Kec. Botumoito, Kabupaten Boalemo, Gorontalo 96264, Indonesia",Kabupaten Boalemo,Gorontalo,-,-,-
Pantai idaman,"WHC8+56M, Dulukapa, Kec. Sumalata, Kabupaten Gorontalo Utara, Gorontalo 96254, Indonesia",Kabupaten Gorontalo Utara,Gorontalo,3000,Murah,https://travel.tribunnews.com/2024/09/01/tarif-snorkeling-dan-diving-ketemu-hiu-paus-gorontalo-harga-di-bawah-rp-100-ribu
Kampung Wisata Cilallang,"Balang Taroang, Kec. Bulukumpa, Kabupaten Bulukumba, Sulawesi Selatan 92552, Indonesia",Kabupaten Bulukumba,Sulawesi Selatan,5000.0,Murah,https://www.detik.com/sulsel/wisata/d-6312883/11-tempat-wisata-di-bulukumba-suguhan-alam-eksotis-hingga-kawasan-adat
Buntu Singki,"Buntu Singki, Mentirotiku, Kec. Rantepao, Kabupaten Toraja Utara, Sulawesi Selatan, Indonesia",Kabupaten Toraja Utara,Sulawesi Selatan,15000.0,Sedang,https://www.rakyatsatu.com/2019/01/tarik-retribusi-15-ribu-begini.html
Air terjun fire keeper,"6R56+5MP, Sarambu, Kec. Buntu Pepasan, Kabupaten Toraja Utara, Sulawesi Selatan, Indonesia",Kabupaten Toraja Utara,Sulawesi Selatan,10000.0,Sedang,https://www.detik.com/sulsel/wisata/d-7855810/8-wisata-di-tana-toraja-yang-unik-dan-bersejarah-untuk-liburan-keluarga
Wisata alam desa tiromanda,"Tiromanda, Kec. Bua, Kabupaten Luwu, Sulawesi Selatan 91991, Indonesia",Kabupaten Luwu,Sulawesi Selatan,5000.0,Murah,https://video.tribunnews.com/travel/292823/harga-tiket-masuk-destinasi-wisata-instagramable-di-yogyakarta-ada-yang-bayar-seikhlasnya
Wisata Alam Gua Batu Putih,"CJHW+Q7F, Unnamed Road, Lagego",Kota Bitung,Sulawesi Utara,2000.0,Murah,https://kataomed.com/alam/harga-tiket-batu-angkruk-dieng-spot-baru-melihat-lautan-awan
Pantai taipa,"G78P+V5F, Magani, Kec. Nuha, Kabupaten Luwu Timur, Sulawesi Selatan 92983, Indonesia",Kabupaten Luwu Timur,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/destinasi/140539/pantai-togeo-bone-sulawesi-selatan-tiket-masuk-lokasi-panduan-rute
Danau Gunung Klabat,"F23H+HR, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",Kabupaten Minahasa Utara,Sulawesi Utara,20000.0,Mahal,https://travel.kompas.com/read/2024/11/26/090500327/bukit-tetetana-suluan-minahasa--daya-tarik-jam-buka-dan-lokasi
GPdI Bukit Hermon,"F44R+65P, Girian Indah, Kec. Girian, Kota Bitung, Sulawesi Utara, Indonesia",Kota Bitung,Sulawesi Utara,-,-,-
Pemancingan Binangga Tirta Alam,"Jl. Tadulako, Padende, Kabupaten Sigi",Kabupaten Sigi,Sulawesi Tengah,-,-,-
Pantai Penghibur Kota Poso,"JQ94+XCG, Jl. Pattimura, Lawanga, Kec. Poso Kota Utara, Kabupaten Poso, Sulawesi Tengah 94615, Indonesia",Kabupaten Poso,Sulawesi Tengah,0,Gratis,https://interkini.co/6-destinasi-wisata-seru-di-kabupaten-poso-pesonanya-bikin-betah-berlama-lama/
Pesona Bali,"QM8R+495, Lambelu, Kec. Bumi Raya, Kabupaten Morowali, Sulawesi Tengah 94976, Indonesia",Kabupaten Morowali,Sulawesi Tengah,-,-,-
Batu Payung,"39XV+33P, Kec. Petasia, Kabupaten Morowali Utara, Sulawesi Tengah 12230, Indonesia",Kabupaten Morowali Utara,Sulawesi Tengah,-,-,-
Wisata Mangrove Desa Lomba,"35W2+WJP, Bahari Makmur, Kec. Lamala, Kabupaten Banggai, Sulawesi Tengah 94771, Indonesia",Kabupaten Banggai,Sulawesi Tengah,50000.0,Mahal,https://jadesta.kemenpar.go.id/atraksi/92109
Pantai Puuloro,"4H2H+5MR, Waworaha, Soropia, Kabupaten Konawe, Sulawesi Tenggara, Indonesia",Kabupaten Konawe,Sulawesi Tenggara,0.0,Gratis,https://travel.tribunnews.com/destinasi/141416/harga-tiket-paddle-board-di-pantai-anggalo-konawe-untuk-liburan-akhir-tahun
Gunung BATU SANGIA,"PVWJ+534, Rahadopi, Kec. Kabaena, Kabupaten Bombana, Sulawesi Tenggara 93781, Indonesia",Kabupaten Bombana,Sulawesi Tenggara,0,Gratis,https://www.geokepo.id/id/lokasi/bombana/gunung-sangia-wita
Museum Bharugano Wuna,"5P8H+X29, Jl. By Pass Raha, Kabupaten Muna, Sulawesi Tenggara 93611, Indonesia",Kabupaten Muna,Sulawesi Tenggara,0.0,Gratis,-
Air terjun taluditi,"JQXX+97F, Mekarti Jaya, Kec. Taluditi, Kabupaten Pohuwato, Gorontalo, Indonesia",Kabupaten Pohuwato,Gorontalo,0,Gratis,https://tempatwisataseru.com/tempat-wisata-di-gorontalo/
Pasir Hijau Batara Malong,"Jln poros, Ulusaddang, Kec. Lembang, Kabupaten Pinrang, Sulawesi Selatan 95134, Indonesia",Kabupaten Pinrang,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/2025/08/13/harga-tiket-masuk-pantai-ujung-batu-di-barru-sulawesi-selatan-panduan-rute-dari-makassar
Bendungan Bokong,"G3JV+6PH, Gattareng, Kabupaten Bulukumba",Kabupaten Bulukumba,Sulawesi Selatan,10000,Sedang,https://jadesta.kemenpar.go.id/atraksi/permandian_abokong
PANTAI TANJUNG RIA,"C439+3RW, Manembo-Nembo, Kec. Matuari, Kota Bitung, Sulawesi Utara, Indonesia",Kota Bitung,Sulawesi Utara,-,-,-
Pantai Vaname,"4CWX+9V, Bugis, Kabupaten Buol, Sulawesi Tengah, Indonesia",Kabupaten Buol,Sulawesi Tengah,-,-,-
Permandian Gua Wandigi,"GR3R+82G, Kambula Mbulana, Kabupaten Buton",Kabupaten Buton,Sulawesi Tenggara,-,-,-
Pantai MHG,"GJH2+93F, Lalolang, Kec. Tanete Rilau, Kabupaten Barru, Sulawesi Selatan 90761, Indonesia",Kabupaten Barru,Sulawesi Selatan,0.0,Gratis,https://www.detik.com/sulsel/wisata/d-6515417/padang-indah-barru-menikmati-hamparan-bukit-hijau-yang-mempesona
Tugu Perdamaian PERMESTA Dan Pusat,"6JFC+3V2, Malenos Baru, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",Kabupaten Minahasa Selatan,Sulawesi Utara,-,-,-
Objek Wisata Telaga Lotta Indah,"WP28+8H6, Moronge Sel. I, Kec. Moronge, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia",Kabupaten Kepulauan Talaud,Sulawesi Utara,-,-,-
Permandian Tanjung Kaobula Kotamara,"Waborobo, Kota Bau-Bau",Kota Bau-Bau,Sulawesi Tenggara,2000.0,Murah,https://travel.detik.com/cerita-perjalanan/d-5402730/ini-dia-daftar-harga-tiket-masuk-taman-hiburan-top
Gua Tengkorak / Gua Lawolatu,"P22Q+G56, Lapai, Kec. Ngapa, Kabupaten Kolaka Utara, Sulawesi Tenggara 93958, Indonesia",Kabupaten Kolaka Utara,Sulawesi Tenggara,5000,Murah,https://haluansultra.id/2025/11/10/gua-tengkorak-desa-lawolatu-kolaka-utara-destinasi-wisata-menantang-nyali/
Taman Pobundayan,"P873+78J, Jl. DC. Manoppo, Pobundayan, Kec. Kotamobagu Sel., Kota Kotamobagu, Sulawesi Utara, Indonesia",Kota Kotamobagu,Sulawesi Utara,10000.0,Sedang,https://travel.tribunnews.com/2025/09/08/taman-wisata-pelangi-tomohon-sulut-daya-tarik-harga-tiket-masuk-lokasi-panduan-rute
Gunung Rantemario,"Gn. Rantemario, To'lajuk, Kec. Latimojong, Kabupaten Luwu, Sulawesi Selatan, Indonesia",Kabupaten Luwu,Sulawesi Selatan,60000.0,Mahal,https://www.gunungbagging.com/rantemario/
Cagar Alam Gunung Tinombala,"Unnamed Road, HMRM+X3R, Ogobayas, Mepanga, Parigi Moutong Regency, Central Sulawesi 94552, Indonesia",Kabupaten Parigi Moutong,Sulawesi Tengah,20000.0,Mahal,https://www.traveloka.com/id-id/activities
"FATUTOKO,GERESA,BUNGKU TIMUR,MOROWALI","82HM+6C2, Geresa, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah, Indonesia",Kabupaten Morowali,Sulawesi Tengah,10000.0,Sedang,https://keluyuran.com/tempat-wisata-di-morowali/
PERMANDIAN MULTI BAITO,"Q8RC+5XQ, Baito, Kec. Baito, Kabupaten Konawe Selatan, Sulawesi Tenggara 93883, Indonesia",Kabupaten Konawe Selatan,Sulawesi Tenggara,3000.0,Murah,https://jambi.tribunnews.com/2018/06/09/tempat-wisata-baru-di-tebo-permandian-air-panas-sungai-bengkal-ini-harga-tiket-masuk
Mata Air Wolio,"3QF2+67Q, Lakarinta, Kabupaten Muna",Kabupaten Muna,Sulawesi Tenggara,10000.0,Sedang,https://travel.tribunnews.com/2020/07/14/harga-tiket-masuk-alas-harum-bali-tempat-wisata-instagramable-dengan-wahana-ekstrem
Pantai Onowa,"QG2P+QV2, Waha, Wangi-Wangi Sel., Kabupaten Wakatobi, Sulawesi Tenggara, Indonesia",Kabupaten Wakatobi,Sulawesi Tenggara,-,-,-
JEMBATAN GANTUNG CENDANA HITAM,"Cendana Hitam Tim., Kec. Tomoni Tim., Kabupaten Luwu Timur, Sulawesi Selatan 92985, Indonesia",Kabupaten Luwu Timur,Sulawesi Selatan,15000.0,Sedang,https://tamasyayok.blogspot.com/2021/11/jembatan-gantung-bantimurung-tamasya-yok.html
Pantai Dodap,"Pantai Dodap, Bolaamongondow, Dodap Pantai, Kec. Tutuyan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow Timur,Sulawesi Utara,25000.0,Mahal,https://www.kaskus.co.id/thread/58ce5a66a09a3993348b4584/surga-wisata-tersembunyi-di-boolang-mongndow-timur
Situs Cagar Budaya Lumpang Batu Desa Bangga,"QW4G+H55, Desa, Bangga, Kec. Dolo Sel., Kabupaten Sigi, Sulawesi Tengah 94361, Indonesia",Kabupaten Sigi,Sulawesi Tengah,-,-,-
Permandian Desa Balayon,"F6PX+37P, Balayon, Kec. Liang, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94883, Indonesia",Kabupaten Banggai Kepulauan,Sulawesi Tengah,-,-,-
Wisata Pantai Ompotian,"6H88+J97, Jl. Trans Sulawesi, Pakowa, Pagimana, Kabupaten Banggai, Sulawesi Tengah 94752, Indonesia",Kabupaten Banggai,Sulawesi Tengah,50000,Mahal,https://luwukbanggai.com/petualangan-banggai-sulawesi-terbaik/
Pantai BMW,"96H3+FWG, Bandaeha, Kec. Molawe, Kabupaten Konawe Utara, Sulawesi Tenggara, Indonesia",Kabupaten Konawe Utara,Sulawesi Tenggara,-,-,-
pantai langkowala,"pantai langkowala, Unnamed Road, Lantowua, Kec. Rarowatu Utara, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia",Kabupaten Bombana,Sulawesi Tenggara,0,Gratis,https://www.celebes.co/tempat-wisata-bombana
Benteng Kotano Wuna,"Lakologou, Kec. Tongkuno, Kabupaten Muna, Sulawesi Tenggara 93352, Indonesia",Kabupaten Muna,Sulawesi Tenggara,5000,Murah,https://wisatago.com/pulau-muna/
AGROWISATA BUKIT MOLOKU,"CWXR+R7M, Totoli, Kec. Banggae, Kabupaten Majene, Sulawesi Barat 91415, Indonesia",Kabupaten Majene,Sulawesi Barat,-,-,-
Pantai Burung-Burung (PBB),"Pantai Burung-Burung (PBB), Kolakaasi, Kec. Latambaga, Kabupaten Kolaka, Sulawesi Tenggara 93511, Indonesia",Kabupaten Kolaka,Sulawesi Tenggara,0,Gratis,https://www.idntimes.com/travel/destination/wisata-terbaru-di-kolaka-sulawesi-utara-00-j73nz-0d0d13
Kampung Wisata Bulo,"PRFM+HFM, Parigi, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan, Indonesia",Kabupaten Gowa,Sulawesi Selatan,0.0,Gratis,https://travel.detik.com/domestic-destination/d-7465518/15-tempat-pariwisata-gowa-daya-tarik-lokasi-harga-tiket
"Mini Zoo, Rumah Alam Manado","FVHQ+WJ, Kairagi Weru, Kec. Paal Dua, Kota Manado, Sulawesi Utara, Indonesia",Kota Manado,Sulawesi Utara,25000.0,Mahal,https://www.tiktok.com/@mdoguide/video/7507260117251886341
Pantai Poa,"Pantai Poa, Nanusa, Nusa Tabukan, Sangihe Islands Regency, North Sulawesi, Indonesia",Kabupaten Kepulauan Sangihe,Sulawesi Utara,10000.0,Sedang,https://travel.detik.com/domestic-destination/d-4769229/5-fakta-menarik-pantai-banyu-meneng-yang-indah-di-malang
TASUMARO,"JGHC+GVJ, Tola, Kabupaten Kepulauan Sangihe",Kabupaten Kepulauan Sangihe,Sulawesi Utara,-,-,-
Teluk Lalong,"CH2R+4M, Pasir Putih, Kec. Banggai, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",Kabupaten Banggai Kepulauan,Sulawesi Tengah,50000.0,Mahal,https://travel.detik.com/domestic-destination/d-3729265/keajaiban-di-luwuk-ada-teluk-di-dalam-teluk
Danau Rano Iwoi Tekonda,"F3Q9+XR6, Wanggudu, Kec. Asera, Kabupaten Konawe Utara, Sulawesi Tenggara 93353, Indonesia",Kabupaten Konawe Utara,Sulawesi Tenggara,0.0,Gratis,https://www.acc.co.id/info-terkini/7-wisata-bahari-di-sulawesi-tenggara-surganya-keindahan-laut
Bone Marangi,"HG6M+87, Wara, Kabupaten Buton",Kabupaten Buton,Sulawesi Tenggara,-,-,-
GPdI Bukit Hermon Kolaka,"XH2V+9MF, Sakuli, Kec. Latambaga, Kabupaten Kolaka, Sulawesi Tenggara 93511, Indonesia",Kabupaten Kolaka,Sulawesi Tenggara,-,-,-
Bendungan Loko,"MPGR+G6, Kamelanta, Kec. Kapontori, Kabupaten Buton, Sulawesi Tenggara 93755, Indonesia",Kabupaten Buton,Sulawesi Tenggara,5000.0,Murah,https://www.youtube.com/watch?v=DT9G2eqlAPk
Wisata alam tangga 1000,"JC33+M45, Dusun Kaola, Batetangnga, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,0.0,Gratis,https://travel.detik.com/domestic-destination/d-4375428/polewali-mandar-punya-air-terjun-yang-cantik-banget
