nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id,kabupaten,provinsi
Bukit ceria desa dunu,"WJQW+8R8, Dunu, Kec. Anggrek, Kabupaten Gorontalo Utara, Gorontalo, Indonesia",4.6,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFHaZoGZgnAgrlqaVw7qFXq4DHg_g_mbL_MWiEv8_nn_HdAieWOWNLAtJhZyCz7FjtwXiogzvKhsuOqSOO8OOSZC1ku002MmEm27sHQOie6mnu-6ClDi5In5axzG2dY8Vn2RmJzLLqt-X3Plb847jaklqv-nayiA4XTUQZHFXywdntdRS6yGfkvNlyg2CQ4IgAL0skv0dGmBHXtv3gA2JA93yRYYIZUAaAPdIccDewZxt2wqGtRYALC2QErC2KcVcYLISdwVCs_418Z0kXi1YWUB3yfjcgM3vaD7CJrIjTsQ5-brEBZjxrCLDK5VYnLt2mfAxJc_DOZGE33LLPoMcZ7W7PvM8L-FbSK_yM6nLO3qbM2P-T0Z1plQCyNHgr_JTMuTMgJ7yzOk2e1Ob33OAQu1dM9RD6tzrjWkezQ3mNZIfpS&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.938286,122.6470917,ChIJTQbZfsJneTIRNbau39nYQW0,Kabupaten Gorontalo Utara,Gorontalo
Kawasan wisata Yakkima arung kalola,"43HV+J3, Sogi, Kec. Maniang Pajo, Kabupaten Wajo, Sulawesi Selatan, Indonesia",4.5,8,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEExep8_h70eQ4Wl85yn4TXzKxcOHeSE4fWrOtxmN3OfdFSE7yhU3k4H3StoLLx-v6QbPTTxousB0MOAiF6Q5kIn7QaNVFgbNlQu7APxrjjMLSYE5rC37l0O22s26dzlC_QSr6_eyo5rUFXuSMOXYmCBDvDR5gob7pj8b1z_fY0tPnGuqZENCvwRH3DVquOf2rVrewx1afipAEcLCbWfL-Hf7saV5pjRXEo09axx9P2mLvYT7kabjxNF0h1MvQY7pcpQuu6bU2KCBAAv_B01O7OaRcr9U9qHEDgtUjijiqWyeqnlek_9eGwh8_mbRoWBvVz-qtpVlYEGLJDLeH2LkVGd-1kFbNacCJjmsPcR_CEOKJNPGOjqKEUg486-6jeiCLxcIpdacP2wCm88ztWizbmyiOBMtRULpHY2o2U9h7SjrhBkmc6s-HUJvGc9nQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.870803,120.0927108,ChIJETYHagDVlS0RA2q_kEy16K8,Kabupaten Wajo,Sulawesi Selatan
Puncak cinta kita,"JVCF+8M, Lalabata Rilau, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan, Indonesia",4.5,8,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEESwIxkxfzTeNy2yoIwfV8CY55PAOFnaJbjX-cqgdmcjMLWtHkOvnzd9_5Ud27rr28zeJmc0CeklnjC66-PWb-PbxuqaSw4AWwyw_y0tFAl7WTlPneOO7MOZbXssjlXFe67khbfflfrIK44jqWpi_eqewP3uG93u0lMirLG82bY7aMrgkAAiRFZAYKeJC8uoqAvmljdgP0lJcIwZgStJlPyqEYubrg2x9zRDJaFF7amZVoSqWfhIekH5Lxhdt_QjxX5bGWALUMoWzgJrNrucY0CdrPIcIws2Ef_fljH_LsO1MgMehJ5eQBO2AzmARp-BugIjErtFGcUr1wtYvriQSJbkk6E4DRa1k9UKctyqWpZ4rt8gzvl70C7ELW4oRCaCRBZS2uYjny-9DeWN19gP4UydKno_VJpvzn9_w&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.3792401,119.8741351,ChIJgaDi1fb1lS0RW1uEAimDc8I,Kabupaten Soppeng,Sulawesi Selatan
Pemandian Air Panas Bebba'e,"RV54+963, Unnamed Road, Patampanua, Kec. Marioriawa, Kabupaten Soppeng, Sulawesi Selatan 90852, Indonesia",4.5,8,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF83WJk5KwWnsMg2k1m7v7ya4tBqC-45GVy8rKRo12R1lz5yyjIvhOGFH0aNrvHsDq2LCKAmo4zpVvw9qmEFgBArZerMhaVftbkVWKJFTkS1vEu5xzdqhxvYT5ixzLuTuz0zvVEv21IH6jaXhm7GcsV4Rbz-mzmokHa1a2_MTUjHsLaH8c6rhyzWYP9NYGkmjPS8PBnUTeoQjV26vOTHQ32i97VPHJuf5Es3p48HZ7n1fhR675ddllDF8vh_-usmvVUoL6kJTsNhxfhNx0rsCpAj4Fd74AhJt2pmHFVZxWyy1Ts5LU1jYMpnjvYLb1usMzVtzapNZBmwFivNQAa0zkKxf5vzbzs49uNlc5MDoc9XPERTRkn0N5Ne7zCWUfHygJxnE4xCV7eNK7Qn9G1T0iGEuxKTpe_aHJNPh47nk0Ey36QRhjeHrwpMRzMbHRu&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.1916128,119.8555562,ChIJ9T7Bmk_tlS0RMZZCHdqvR3A,Kabupaten Soppeng,Sulawesi Selatan
Pantai Timur Ngapaloka,"QGMG+7GH, Patilereng, Bontosikuyu, Kab. Kepulauan Selayar, Sulawesi Selatan 92855, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEZ4rxLsHYMvIO6HoXaYY-8sWTYFaBp5KyqOIrovi6o9eD58V863w9sH3hP9DcKv6fMzCeua6SlbWc7E8NBfawxatw4E-X8J2u6m53zBHwps2V2oP8RU0WmIYda41H6ZClHUzHIANWTFS8_6xzu2r1mrYa2MVvH95c1Mg3VinNt3eaq_4Y9agxgQhGHE5b1hwKNs-FWKQ_t1Px1mVPtlF9_gGA8vY-ITcZa_68Ifil276vcHFWl37eJn4uLF1uycW_YNvMxl2nh3S1dhu2UcMwYyk9I6y7pfsbBajm4g745Bl9HSsxh_xo6CFy9b7FbnToAatQvwsgUU0v75yvOn1NYaBZfpWwBJ1gxgjNdxIAs9a-jRO8qd9JAXaC9_adfuMfA2baMVubPiEskMKwXx3kV8W5-FeWV11xc0QnW-kV_tg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-6.216821299999999,120.5263482,ChIJm1NkFSc2ui0R8y6lDKYFWbE,Kabupaten Kepulauan Selayar,Sulawesi Selatan
Gunung landaka,"Unnamed Road, C7PR+V39, Ledu-Ledu, Kec. Wasuponda, Kabupaten Luwu Timur, Sulawesi Selatan 92983, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEXjZ5kaG12GYJAxr5IXbZsYm6gyMTRLbucO8X12T69vbHj83yLe4Ud0xWDg_n9HUDrPNX_iXs4B-ohiQrUKahsrYVRrbn4iUStzwNWySOfOLwg9kWK1uDb8P0kaQ9hFumu-9eSXwotbEYAU0Ghc7fE1Jsng3HVqdbo84f7DeyySTXDRUrC3pGr2N3ud81-DYTAfdHg0iJC1Ay2yL6tIz0jrIIjAS5b_VQeEcvyqlsAS1EliPMD5-bVKjhMEqY4NJb6Q_dxv0V8tMPShdqVtJ_NrPoRHnk1Vcbw2bHIHq-E66faj8fMbnbsSZB89NLg9UBWVDAxIWI8MswHUIRyPJpSBATBm9F2hqx51QERSKF499bPraabrSt1MCXuFOV3CDJrjqa1vr-fL7ZlB1dmkHwPTSNwnifapx8hXGRa2ExVYuQG&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.5628292,121.2902319,ChIJs1m0jOJnkC0R1fuuoqBY7EA,Kabupaten Luwu Timur,Sulawesi Selatan
"GPKDI ""Bukit Sion"" Girian","C4RG+RWX, Teling, Kec. Girian, Kota Bitung, Sulawesi Utara 95544, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFXCCo47k1Snirbw1TshooC3sA7ihtLkoaIB2rUsV4XEZLsecMmHBbVy6-z97taC-EkO-H4LDosoLwsDWJgYCsW5ss2eW19LNcKrNGZngal0gGVCCVajU5xHnpLxqA2hhsDTI5ShooCq0-7FLiKx6p8LF5fERqxJv0Vb8ewQgYdCa-SNyNcRNJCF2bOmR2N4I7u3V6MnyEUA141aGmZCiDMGCl18MDXVmmjCAU7ydRf26SQ5Z0GtAM5NuCf2UvsLFsO62r1KemfApYaMAPT1tMOM-yumZM_CfWvESotHQ9Qo-8umFy79xCusO8w4toz07XQVkRhPoJAaIVP5RmKwnVzoFUVjl9sGx7Y1RCm5pHQmPDX6oatYFJOeXFvqP_C6D_MUhJl_i27EjjBfHv8RkuL1ZmIAd_-cZ0jl2MrOc4g-AY4&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.4421242,125.1273745,ChIJ-9iykjMHhzIRvbE74na9UuE,Kota Bitung,Sulawesi Utara
Air terjun binjeita,"RFJ9+8XP, Binjeita, Kec. Bolang Itang Tim., Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGp0XDlgrXjsj2kMbjNgMTfyMHwBMk9dS1nuTUdaMuE1L2eIDTq9TpMjDfoADRStffsT-P6JTmAOPpYyciCnKdoridAFwxSOyx-ntln_t2uAZQL2QPbp2VRhARL0PWb-AY7q8nAlB8M6sP-OkMrQO581dLu2stelwwliBnloUY2IHG6b6HUtQxE_7440KcBkYrqWDmCxhAADf4RPhZEcLtTP0aqglyphFepGycSmimC2wBIp2z3a4C6pBORu2g_BJ4FX0EuYzJuekDHvHawNVL4E5fDfK8GoGc2Cf1diUtBQq2qFE-PtzJhf3_uv3JhSBYf2d9zgwqnaURTPhtMB8dHrobjFUILeWolfzHdwEZrbUaUFUPx5EFiUqStXA1qsB_WGiW4ijTkSGCZZoL6H9lWD5fWZ-vLzfxoC3okr8tVfMgeEGsvGrrAIlrOoA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.8308253999999999,123.4699549,ChIJWZCkdgSXfjIRMW12S3VPlAw,Kabupaten Bolaang Mongondow Utara,Sulawesi Utara
Air Terjun Matabulu,"HF4F+9VW, Matabulu, Kec. Nuangan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGmE8cSnBrHhw1YXxNnCdvHBxbfjP1c4O6cxFbXyvmK1Hb3Ua_WH-TGehxkbdQWAEWzkTevn-6ifOZOYgRLcq45fbLE2OB-6ElE99F1B5wwqgaHgrRxtPuPjS-Xa2k8IlXkx-ak4MwEIS83OYPM60k_Fusqnh6zY_XqkzInS6viZcpunYBEa5GYHjDgh16C-eH70-FIMedntLVVTAKpEzWQxhNVp7QhGTbL_kqlK0-u0nrwuAxA5T53Py-kUBHdnL6gkRsfWw2uWPUk5mZzftvKFAIOdn2HgTH_4wC4EX98YocnMJvfAB67CwepFP6ZJzhd-E10evtGDHnJImltpuYkbmr1WL5NYaXIwJ9Yb4yFZu0gqJTubQ30jCR1JFbAaEVpEFF33341aHz66bpCvghXtFr311qE9pXDWskSDfiWqA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.5559814,124.4746963,ChIJN1pWwiUqfjIRyUUPEd2LNfM,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara
"Pantai Timur, Jiko Belanga - Boltim","FGH5+GQ, Jiko Belanga, Kec. Nuangan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH6SKCqpv4yWG3fB2E9F0phjzgPqcTza5l4bluv6s89PiK3y2f4DhvI3dCKQYTtAlkqRP2tub4PlSO7HoooNjxX7cZvucnVCd-x0eDrVX5nE53y0NjGFeH0BCHwPrYSl8fkDqJpbImNZPQ08aEMjfPFT3mMEpVv4zJa5j_DLirSHBDBDLRXxW0TegFBPJ605AGooS0zvl4XXto71-dGL1PLVzSt57vstPbeJfegmo2bf_eMfrYBb0_gtVmsywevqR5mNQdK21S9B2UI-N99TyRkrySFmkA1zZk8zzzewylrlyH7CTPDY5I2vFglBmdA_06MnOcThaEqQmJDcoq1wTNKL91t8CmZuhBjmpzeFdgQ53d24cD5R6AD7u1srbrFsbAL0ifVMiZPsjCQRy2kkirxW5nA7xQh6wAccme4KXv4Hw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.4788441999999999,124.5094021,ChIJ92n4S49_gDIRkc8rsdHe3PI,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara
Air Terjun Bidadari Kayaton Desa Bukaka,"VJG3+JX5, Bukaka, Kotabunan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGS_OJ2nBviqsthCTDu2a_6zB9UIYMAsrxNYPWHFteZdtkPjI41hKf-4x42EQTcDenloN9ollJoQLwZ9oU6tBwzn_F488zbhPX2mzyjEQ5pD6TpG3EzWMS0q-aGWF-xon606aucEQKlab6yGiyBiLDmrax3GIrkMN9y7Hm7UNWb40QXcJ6HFr1GarwJmC-qQf3VzuKDi-1dt55p4Q06W4Xy558tS5_bcmqZWaxVtgrjl1XjBTioZY8okXpBTwZx9zHymypDgKnp0LxfmCGxLcT2-roa0X_w_HecUyxtJnfZZXr3XqC7MjZXmDP1UpKejPJd-_fZoSc4ve-KSBD27GcngQFSQeQWxLeb97yPweeU0mp2otvt3ysIHuoaxsBnGulReSBKjO8hObbuN8JLSmX5AKFiiJnt5DRxvEKnnrSGm7A&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.8765160999999999,124.6049964,ChIJwxJnGVGvgDIRLvO0f6_W1Bs,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara
Air Terjun Sura,"MCHH+Q4V, Kendahe II, Kendahe, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGTqSmnUSXxv87nLJUCHL3UknkGWwvlQcyFvhlv9qVdxV469ri_-Ubpl6MzPbtego18De8YPafhhWSvIoTgaiWmJr5lpIpU8NordkaUTkImFK3XWLkJRHjMzyVKtxNZco6XGfZfZi2mN7np0mRBkyvS8oIrXrPcP-R-fZISwo7uQix05hiv2D0eSKGVVZE1P6OuNWkjMCuvdr-OJ3hWaeEVg3tsfcw3z8u_lphQRl0wMidXvnqst_66DKD5D9J2-ERo_TRTxRGrBENwM9mufTgkN9mCA14KTj5W8GyLZyWaSRaUimUK5REJ40EFUZbyucVhcukB5GPE85fWHVDWOTxB_HhKWk8Ty3AjyKXrSP3pnPqg2HQtXAk6L7lP0tl_SRXyT110JHSGUG73f5CmXdeGs3cOZP5v6QgDq9J5A9EN0g&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,3.6794975,125.4278005,ChIJ_ywXlAQPizIRlx7c64cJy4M,Kabupaten Kepulauan Sangihe,Sulawesi Utara
Air Terjun Ogololo,"FW28+HWW, Bukit Harapan, Kec. Sojol, Kabupaten Donggala, Sulawesi Tengah 94356, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHEq3xofERR3fmqIfx9WFHxjuukNgnqMEERfhhbTAWwFdLvBxxSWobRmJiuo16b8nrfs7komZ-7vThvw0u5_2_hcNQumw6TCs6UrjZyn5qDzQgLhwUPa9Si-Xt1bPYlDQFQ37kGWG8uVnogDz2t6ZZTXVrmpMkw4mZuFrWm4VTMHdEHwT5QERsm_0EsHQaMQ4WzFNFjJT-PvyWkFl17EmT47RQH_H5qrZ3iDrWqgeFDdvrnucVxV9pAKMUVBt7bPRfIby5w-sZsAvIMy0kooR6bWYUd8-W4u3f7r5ss-6S43uBjomaOvUa3idmBL9MbFjy_mic8mKJDqI3w_LkZxul4LEGA5XMqUKuAY-XRqTBMNuU_z32_I6HbJgknyoYliFupBPt8hRNUp05xxuNMeLgLgroNsnKjI7Sogtdwa91nuuKt&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.4514832,119.9173138,ChIJI1mEiZ_PdTIR38SeCb3filo,Kabupaten Donggala,Sulawesi Tengah
Bukit Sunset Bou,"M2MM+94W, Jl. Tolitoli - Palu, Bou, Kec. Sojol, Kabupaten Donggala, Sulawesi Tengah 94356, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEmJp0iFdz62h5ToXP6QveOVjc_WSxs0HI8JDpMz_WYsiZmfEx6RYv4jv_9NSc65qjL5Xl2YjPJMpNzgcWeZSPgPtMHTuYAt2S6EyONlmCy22hSp7vbXRRV5H5B8_bNokQVWJvXoXQa-xg-RTNhLUv__a0AEgf_bvthwlJzWxQ9B3n5YrHVVnahgGHzD7bV74AKKXkFDXOUDYp7v76ozni5bidi98DezTk99xnQAo918bEGEGyAjDqPK78Y3kNLJpxYQVDDbGovNZN6ILInWBNf4oqzlRPUbsqBNSdOHphc1Wo8JH7pxR0pROWVRmEwA_RFqOXifHVmkdpPpoz0nHKxg8g1auNkKHuGIVHY0z1x7SoNIcQxvrA2XfiZXXS2Lr50dTUe3Q34yZN9yoQQYZirfhRzXY1C_RETHcW98Zeo4Q&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.6834857,120.0328244,ChIJn91E7EwldDIRJv_hedD-SyI,Kabupaten Donggala,Sulawesi Tengah
Air Terjun Ayus,"3Q67+66, Hanga-Hanga, Luwuk, Kabupaten Banggai, Sulawesi Tengah, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHttwhshpZ9x9nLRUUkmSczHGzStVlklgv7f60qpbZIsqXrJwdvI5xDx1wrnuNwU--1jEdsLYOSr5EpoIiP_x_ZPsX6tIXwKz_Ol8-pAcrjVamr_WpmzVL9T8tYA_WOYTiZvdZipIgkqgHe6X9SS07d2bP6cO3LgDhPzSipekvORowzl37tGfL6yEEd2pDILrxyDiyUqm4c3dzDy__Gh54wXLTVw6oTYAZ8qSD5us3VpHyDkmpnZofHINeqJGAEzgNpZqBFK48v2YZ5P3F_imCdXOdQG79bcKpZ5C4CIXV6HPNDX-8_z_HlCvGZ3CHPdhaUK6s8khmYiWoEo3VRUr3k6kbfmxzK_X3WiYZA_YQ-_cKSGvbm5H_RnxdasqhdmQb1fCBIMR-ruAqKiwDL-mlXPK57dnnNB-x7-JCWhBdL9nRXmx9g8lSLdtRWshWd&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.9396426,122.7642007,ChIJcVgMBQCjhi0RsfU_B5BOXRs,Kabupaten Banggai,Sulawesi Tengah
Pantai Labuan,"Q6CX+96Q, Montop, Kec. Bulagi Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEKLKP9vyjnb-WSJfhypgZBLGii7_cdMlZ7s5WeyBYiC8dtFpigU-KaVs6NCQuFvYQsEYdFFE2amWpedWpZ2dKZbAc78_HGCrrPoC-v4P4YM-cTqhGTPNFLZ0iSNeZZ29V4DBBzQ4DdcrZG4W5pu6_qBJGF_CANh8M9WQXhEtwYFtQGdkwicdNRNKamfs9C2blS0KQsfcSFBIhDzOwvnDxkBZ22M_CUDWcB5QOkzjTzMDI40eonxzCfUWX731qIq6Rd67Hz1Xtl0gTxFMkudju7Rjxd8eYRUxRnTLdJrQ1lqT7w2vqMU5dUbNbIjVXfrkf4igTnu2DE3HvkA5Sx1kh2lWnNS292UrfBzlMoE6XjTqnYdDp6Y2RoFYoU3wpXn_bBZ0mQAAh9lgX7rajDy8qy5dlHkU6dUygLH_dorujvJT4&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.2290277,123.2481195,ChIJIx1l0HHygy0RA7IvvAeQV5M,Kabupaten Banggai Kepulauan,Sulawesi Tengah
Wisata Pemandian Tuweley,"2RWR+Q9, Tuweley",4.5,8,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE_vzYgApQeC2iJ0J5o7vYa-glgIaA8_YlOLX66SYN3rIxZkDu_3zHBzH-H0U4ZOjQMpkhJFKEWid5cmxuuOQ_Xd0F43xPk2c6C5x6ojyDEffn_m7RVEuLqeUBerS0pOIqXSa1QiPy8dHG7nNgIiRO0NaMPB3YlsKQlZq85t0wY8kH4_kKrWIsWTHLiYL57ZLZOMLaFfdpqI9_e3diJIexJp1swWkK9W41xxp9o9U_j3plkSqfVNrXS7DtcWWUL3OtELZkgLnUFnNm_wYejremR6aOyPM1yWNBpTwmuY4-xPMJDoWPd_tcDG7-_JMKdjtSPdgyphTpzPA73znggtNwSgYBCumbV5pOKiuFGYoqIH4ZoJIDJiQM7Epxuj78hLnlR53Vy3e2GvhHlzTEmjLxkAOUkle5_OEygY6cEmBftllinKd1BPk3GslDtvAhekALgob46chm7bxGzKe_a_SFGtUcWK5d3_z1oJIahprsHFHTB4qr-zLAnC_Io-ktYW5cywRjlcG1a9Tsa5OMyhOltORlFmLN3YIH7xj1X-PSbi6OlmBVMswkpstjVdXoWK2AvYj5Jmbt_Wera3JRW3_02LIWyIV-IK8kp07mu3AHJqq01GXtO5zOIMvlNWwgOF6Q0fa-aur3S_h-XA-Xa6-pLZnE&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.0469375,120.8409375,ChIJx5AiARgrcTIRAJzr8wcaU2c,Kabupaten Toli-Toli,Sulawesi Tengah
Goa Kolam Renang,"GF9M+2MV, Labengi",4.5,8,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEer3K0ZqZk9jFqFS8chXlzaVXsK7hp25b7F9qbeDKWGha9hH7Afhkv-VhtbnsPXmwVz_dDjKSjZ2CmXGFS02Qv5avVmPKzF6Zn4qsp7ozsuWHk3HFHK-rofCTm20ccoi5kfZEfVADJefOgmLtjU64KqlrKmmFU-2Cr7jP6ujAVNJW7MToU24xzP5x0T-Fi0gT1gYhKgNmzXXeQ12VDvY39f9F47LEwesYrygQgAbb2s6xZ_b2ynjf2Ak5RyLJeRwtgBbVUpJdg43nsIB-r1a7jjaNMl28jy36dEjQhopr5x7is-cW9C9AHabIQsIrooNrriB89JIbZDnr6EIVKM97N72SUrFdw3hm08NccTK-jET-n-D1-goJ2YXt32PnZ22r4PTWpZDKX9SaPCbEp7whA3Vodcd6P769ddiCMgY5U2hD_gGgq_bkB-O6l_ibRWBMxqQr4y-VwHoZnBeJO3Df1fRNf3BJDWmhZ4PALHpftWr0_C5CvEhvOczy2yla5fwHAKpI2fAIwvOF63sIzfvryGqyEp5AUbjfqdEr9GSRYDb4CNit7xqOyMYEc6cYxyoHsSWNtQkVn5NCq4JT3tT5FbnEOA5qOSLSrxhadqnlR3ZC4UBhFD_hbaiBxUnaui7eiXQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.4823831,122.4841703,ChIJEYoaxHENmS0RMEe_x1uTwd4,Kabupaten Kolaka,Sulawesi Tenggara
Pantai Miringan Desa Biluhu Barat,"FPPP+F5F, Biluhu Bar., Kec. Biluhu, Kabupaten Gorontalo, Gorontalo 96272, Indonesia",4.5,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF6FmLetPx1B4Rs70GsL2469nS0h_w64cO1pfQ7fFifZKz5mY9DepKhGziBrEsZrIYRvXbWsx8wjQsKnn7JF5NyfDMlH-U39wdchJuYhqahkYes_1YFO6rgFJ0RQ53c26mJ0_4oPx_whkJWz8Nr3UgHKbYNI3yFw7opYkxfwoPP8G6ZoqteWToek6zJysJCZjQ5wI-Ihg6A1XIGmtsD79FVFbU9mglNKHQhvXJfINL3KSB4WWN9wzoKdYpnR_lceFceTWrTEvhP_nlpMwUo3kACSMqT7Y0cuTxndQX3cugVOJvsJXGH5a0EySCj1ogTEw59bcPkqiXqzUN0SeEm2fhUvUvPt-5NqRUn6Mygy7_s9T2P3r1knuXXieZEEk5_K3t89ZC8Nmhjs1kfi0TWh9ExPehK1YdzhcEhuFzetXIJYeALN1JkrIN0bn5U7Ijm&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.4861962,122.7354085,ChIJc1N3VMHfeDIRIo2yAJ9MCSY,Kabupaten Gorontalo,Gorontalo
Wisata Puncak Desa Towata (paralayang),"Unnamed Road Towata Polombangkeng Utara, Saluka/lammasa, bukit golinga, Kabupaten Takalar, Sulawesi Selatan 92173, Indonesia",4.4,8,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEERxe1xVKRKu3sjnOD-XotAbYKs6WSaLCQp_SF6E6Yhnbt4Liz5lc3Gfx1eYrW5tGBsRQ4SvtUix2SY9sZPuAKSDzp7fEoyaTrbh2BbdxJgNBfSUQ1x-d_lC_wOC_fDLT52nEq084mpP_qeRnyg_fXZ1mfraXfboAAMnLDQgc8Bitj7jsjPnEknocgap4dfq4wJlphZJRZGgELv4_plCnCDIO9xD1c0mkij0mHcfGglMz9Irsc8U6yzwV9mT5dsqi6Vf466DTByF8pkxygWWKTkijPcmAkzbTzQ4jxq3fN83v3QPiqnz0O_jQ96QLQkrDUFf4QY94S-p0BLFFQrD4mtARnGUClELsQselapihzSdILoAFt3GzZiDepihX4eFoHDATbXr9_rZWyWDrzFBv3yuMI8iog13TdrqffcgGBz_t_L&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.2973864,119.5697249,ChIJdSqNapzdvi0RdiYojVwP508,Kabupaten Takalar,Sulawesi Selatan
Wisata Bahari Politani Pangkep,"Wisata Bahari Politani Pangkep, Mandalle, Kec. Mandalle, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90655, Indonesia",4.4,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFOV-A8a-Te168zsXDJBCcnjLqzS6UnvX5yEZwD0r_mYveHa0bMZcSQArMtnVhL02BSbgfon_phL2wDoQlsfZ88JpniiMUh00JD3VCyCuFtc1WcXDYmHr9iJstQwon-NUUpD29LDoJWyaR3DQezREyCDHOs_EqcX2uW_PFiCwjeMtoG1cpi9PPhWXY9WxuC1dYG67ZfqRTwPXwqR_aydEgillUdCW1c3PHXnGD85-Rym0OWHVmwwbC7GlEsxnxeQaW2abeIbMC7F06_y0IwSwwgPzCWD-FxpWm7T_q_onJoGY2oM-K-z_bXRaspjdNFquIxH_rOQzI0jxr1VFHdXg3dqD6kwKCt1D_ZKxx5ZHHPpvfo-25tIipqCmRSBRDtdEpegn-o63NPzWadlhCD7UiriLYXv02ZYTUhpgNauXHAKpb-g-iBO6Y1VeeUDtCB&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.5703163,119.6017036,ChIJtZTpsVQxvi0RC690pdMk0QY,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
