nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id,kabupaten,provinsi
Museum Ne' Gandeng,"3WCX+59J Malakiri, Tagari, Kec. Balusu, Kabupaten Toraja Utara, Sulawesi Selatan 91853, Indonesia",4.4,594,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHSDjB-FblR3yIVGh4xfry0zebPqAJE1_w7Crv4u87j9BeCE-529vVjc1bHjxpgQXgDYoeSKwp_TQoNjbdt1ItG9rQzTz1xD1YDwWKIERM1qRhqzN4W8T_1y7br04AFzCE4d9EELBxRbtUBKUgRt2W86_k_3N0kOQhKBXQcm2ZFml9T-8cA5qhY4PLNvlgIh16muXPkHVw2XF1lALRH8oUqG8QHdQ4Efmeyl7sfCtElHT379W-epZq6csvvD20fCW32zL2H1mwCiWFOJr8I0Q-9J6OpB9YOGpeM5wcxayJNdRhV5HzRAF-ovQrg11RTUMclkOpQrlJM0E66QIO0w6ZtSz2dNYcYyGLPfa_94vxC6gI4hZnzRut2ph1jpHFyoXUcBbqvcLwNFEOOOWdMz5OLqwLBzli_XA0Kfwg_0_QT76z6&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.9295454,119.9484051,ChIJe2EfJ-DCky0RYtrWoFcMd9g,Kabupaten Toraja Utara,Sulawesi Selatan
Bendung Benteng,"8M6G+RPF, Sungai Sadang, Benteng, Kec. Patampanua, Kabupaten Pinrang, Sulawesi Selatan 91252, Indonesia",4.4,587,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH8QDJ7GvuXf_WnXpUupuZxxTn-ua3-Y5o3-srzUYYWr05H4yJLL-_Ph8SHsXwb4hjTrDvUyc2U09xwr-ZGVbcl74kExZSwHLKlKtntSIYnPR2OPblCXlrHi4zW2g6OGNMNtaShMvM3TfrxIuYg2oi1uEkInsau635uQJBn7qcPjYAqjjfhQLHJLUaCBX-qqoGr7wpGdfz5nGPFGidYRpDdoENlV1LRK1MeQmSEpkjmki-JYN-39ogyXy31fwCeHD8vcZOKh4ExJkOjKlmaCG05GjGWLft9qu954dYHudX9SVvoS0KNkp2_kutTeMDUeh0ZrVGIp2b0s2Y2DGqVmWit6LJ_DUN0i6Zdd85bGUIj8IY7W9gUwEd-38GG08GPK4LFKRWxSmp3w_9A9YvHOf-kDdM7Y1iKbvIMSDpKvUU&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.6879304,119.6767957,ChIJ74EgxVxPlC0REheBsEXVBLQ,Kabupaten Pinrang,Sulawesi Selatan
Monumen Korban 40.000 Jiwa,"Jalan Korban 40000 Jiwa, Wala-Walaya, La'latang, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90214, Indonesia",4.4,586,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGvRwU5KWmBfrR92g2hc8R-2Siq4D7fDqgUO6MiERa4r7bssQfTxJzdtO9pZwryMpLKeena0geGIsL3IUMdvCMjLX-bsmuAqsCo73gIaPdrvdzRVydaknLm7AUv2cmzO7cFxPdf3-32shU44RzffBRwx3bNsruVWxPo1hjwsrrXtyY0zw7quEeyPhg82XHrAv45jHVcfVx0kHcHFN6BEQr2-uWG3ZfuyneHxAVArrAXRvZXKTkS5U7klMdmQvnn_KW-UdiuuH-Ts6p3LcEPtnF8WPHa7n-tJmyDZKLf8lIBuuEv5Ec_HkGuC0-X4x2b9h2kRMFxSYpMGcgTz5qa0D7t3z3shYbN9jY1Dy7aaV23hQzJQjdoBEogbbIeeFeaGQQWi-_RrQiZ_UVtYuQcya6Rnicaqy1b1tETxTh78YU&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1298185,119.4324252,ChIJ32l--ET9vi0RLYLutp0lvcI,Kota Makassar,Sulawesi Selatan
Maros Highland,"Dusun Salu, Pattontongan, Kabupaten Maros",4.3,581,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHJqfG9ytotc0VUAtwHFl4EPJBnKCWUzoevfdgc78hbrtZXb2dwRmimYs6FM3s44th6wn3OvDhKGrkJgSvLTueZrzCzIKi00afnYtnjRTjcqb7Ad7suqisRN_M2XkGvg01UMNaOMpOrprDj2yjilHtbDM-8qXuKUWwJhRql1VnWKRAnZutvaqol0Zl8VLeCdKqk4FOYJKBmHp8wb8-ITmMGePyWsbTkBHoYPKxb3VRfHlt-m64EOzeQRgvoWuDPtchhYhyztUgd7nkSvqq9V_gpEP3qEECchkzrbHpqHMTK5m7K5IXuZUppc8HLBoFLkmcfSQWzwQgiI9Ig_eOTQVx4Xq1WLRl_PU0TZKojL2ewyKwBZJXX_ThKXB-khj4zN3tGO_1Eltqlml6ph0OhlFSdcAMzg1uyWcF9AbISa7ffrzlIhr7Ic1tk-nf0Vi_8wEE1qoQU2NL6NrMikX-z4DAbTNfSaHfKhsHG83LcojY6QEdsGzngKy44HdNBR-CL43188jeCZDMhS1n9JrZmQgXx8ec3mQ1VYvEz_X9O0UVJkMGwpDObnA3opSMmGk6JklSIzA76mHyN9A&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1303928,119.5786061,ChIJnW7EdJz7vi0RTx9wyyJUsik,Kabupaten Maros,Sulawesi Selatan
Air Terjun Pialaa,"3Q2C+22W, Hanga-Hanga, Luwuk, Kabupaten Banggai, Sulawesi Tengah 94713, Indonesia",4.8,578,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHwoDH48YD60Vd-hfjEtwIec9YpUoSgc3FF0oJ_e02ixmKKHSanH0W7z8YPpeQM5S5ScsWAOftDyIt4WYJ7UhRVwZTxBe_xHvE7Rs4HUNscDo6dqvyxcXTkPUgY3Le58idxu2r6apnnNQYeaip2W2SHI9YL_9gJJs88UO_uNnuP73sOADo3O7DWA9y_Hk4EWGep6r_zm2jDSAJKiwWxm_O8BLbqkJkBUqVNjWX_kBXYvzY-EYo5hHPAr6E6O-27DQd45t_hYA3-Ykj_tfEyPBgq4Eodu2McZ9W3TT7IMsO5ue5OxSQZLUmSf4xZTMEWkj9MueoP5Y9cpCbsD10qREyjon3GRHBXConEIfBsNbFjBSwhuMG32tf6rfUYc4V2cOJKGqv4mqFgsQfzi3fbPkN3LTNDdhs6m8x4ZQfp3e-iPg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.9498957,122.770063,ChIJDYKwRtGjhi0RigaDto7dyOE,Kabupaten Banggai,Sulawesi Tengah
Narwastu Hills Resort,"Jl. Wawo, Matani III, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara 95441, Indonesia",4.7,573,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEVHVcIAL4qaCoRgR0EKdw8lNk-eY8c7xqmOs3oYNlgwd80TqlB0noRPNAstwE0wcHEhKw_1t4r6R-Mlwfufkp4rfSC998lV10FWwaTvEveKbl9Vfwz--F2d0fgLDdN8o3yCMG64cvr-Sed7FJIXR-0ccxNsGi0u6q3SmB9ycP7F1zxwfNsEr36MmfG50GOA7sRD8Kt8AcNUIQVaYTJo6C5jdtX-EFEVX7cEd4ThXTtJTxsRonPobQZW9P_N9DO4NK61rU1yV8GsKLNMp6ZVGX6mEF2hN8LumkwDFMjKOw89g&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.302137,124.8473274,ChIJIQC_mAJrhzIRGAnCykFVwa8,Kota Tomohon,Sulawesi Utara
"Pantai Bara, Bulukumba","Bira, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",4.6,573,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHRNFbpPxGQ3GqxpRmIk-i-qVbiNcD8TXB7jKOOv17-ick5pGDWRKXTbYyFgXa-3ahQUgdx1h9WE25TH4bGENMaA13CO5R2hVKTD0THKV5_vwnZAi_Dl9XkjWuNet1__1oSjWa8Q8XyKEHzZLvfzEGYODz-oATu2TBdRqyh1qQbbJ0co-Ew9P5DzmmK0pNEPhGunpWI_HDn4T-j3S9ZyIPlG5QC8zWxOySaduJCtGUDDXHiOeyMTKKjYAZm6z16ZH8vY4tFHpQ7yQEs84i_7Whf4p1IWWjWUtxbsyYDCwVtgIippbgeycMEQVpNEfk4ZNcPDuyCHxOc3S89pA0763peyq0VUpFdvo12PmR8CHiAdn8vpGJTfgCks6-Izsr6D0rvfCcPR_P3KebhOmDMX9p56RnOYG3OLT97Wu_sTjk&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.608268100000001,120.4389893,ChIJ76y0hv7zuy0RVghGCm1cCwc,Kabupaten Bulukumba,Sulawesi Selatan
Pusat Laut Donggala,"Pusat Laut Donggala, Towale, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351, Indonesia",4.4,570,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGHCZMnZfsUnpId_PTyu8TdoVs30swslzVToYQflPzCzrub1FSSioxIq0UPslomynGudPvDwbcwPnyWNIEcEEaqgGrcYFLk7AivhuxbGZFQ7WeevoTuVxfhzUZ_oyZrqRDuHXKviosgUMvlkTfHT3tNE4rEJFUVUPwuoE2DuyQPtzGSb1uzJECGPah0v0AzMVneeyWWDM_g7af2ay77CBg6lsnNhwd6qt5PTluzi9EkKgcxodaNXrVIOG1kd3uF6IZD_oHJ53oRW3cKjOG3jNsILXoC4N4yyKch-oNqwW2s7r06z2XJD_mW3ze9192Czag2kaq_nbwSTcr_bQctiD2mO0nE2cjaUYzEKS5_TzxjlaMLkjelO0cGiU5Rw5HetqYas6HyE5MOywlKnfkpQXLlrG4OfrwvEkg0UT64Mq9xiHlV&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.7096954,119.6668974,ChIJXyB9ZJG7iy0RvO9mLncEzX0,Kabupaten Donggala,Sulawesi Tengah
Pulau Sangihe,"Pulau Sangihe, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",4.7,569,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF5Z4HuWXhqa2idRV4JXH1P2Dn1-AAybhJuCb0okUw3EYAQLuIIzPpEfIaEGk54frO4Lr_CHTbibFQNCsFVUSSeLLBeKPrEsJfJ1xRzVKS5xNKctmSxAtUHPf95pdy47p4nM5pSBAc_ACQtkVsX_ttx8L4Y_PJ93pvFmpVTR4nIwnUWjjCfMariLamjtCBvTDvsPBazCt4oyeo3d2oBGC6GNvUoR8LFwoGQlDFx6Rd9Bu6EvVEHVdqyI_B3HM_gsliZGHr9aO9xrLY0gzMdfPFZ7kF-JPCsA5RAhHvs6lWFqCE8UG0Dtpxe5I0jBeO4yBY4CHGMrAE8XnEoxYZwhXuyMlw1rlkdSBmmpJMfZl2MyY88Mh6zkxIlA3cz2TztSL9FVUf3fYt8CctBxO6mp_k9EOo0BhMlymIo9is_5wi6qg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,3.5303212,125.5438967,ChIJMyGIk06gizIRLuoDyhLtnd0,Kabupaten Kepulauan Sangihe,Sulawesi Utara
Wisata Hutan Pinus Dan Pemandian Air Panas,"7RMF+J7C, Jalan Lahendong, Lahendong, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara, Indonesia",4.3,569,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHFvVdobvxO_tXYCBS_ioTK9_0LtEzi8Ao11H0WIt-sr1vRRPpUe3b7U3U75b1bfCaSICWjPdnSUx6Cz5a2VZSNtJbhU_izUSUF1oWqHErHfzoIgCrX3mVXHuDf1eJpWt2SbgYe7XqajnR341dqCIt4mn1-5L5FS4ZshrSywXfL8HoyNDH1m39y16wAX9d5ex4059lBoxTISiQXRrcHdnsHCGBGQULbJRDQTQ9yuOucR1N11y8rL1Wrb3EeIR494n_hvDWSieo6HaePrXNwmxda_DyKw1CddoFZIHMGgcdZ-Ks1xck1WH5akpvkOgJklOKpDT2sH-_55QHH2FEBl8l6mm5M-4EjjwQMauc4s1ZN05gZKIKNTioJnWtEmd6A8n-hp_MGfQuwMUgw6ruOITjXetZ1mHerY8ESShjkYgs&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.2840548,124.8231333,ChIJ16IiUgFrhzIRAOgrDEF3c-g,Kota Tomohon,Sulawesi Utara
Pongtorra - Puncak Tertinggi Lolai,"3R7V+868, Sikuku, Kec. Kapala Pitu, Kabupaten Toraja Utara, Sulawesi Selatan 91854, Indonesia",4.5,568,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH0I64FhHD5pVkzsZD6OQkm7yjks5w6kUIj5vikqzW_I65CuBCGV0qPMmWalplxpXJ3iDCrrsPQ2ESQhAKr7yhNzlIafyv4gJO52WSBUxMLQQdh-OXhuNcZnUVGr7hJ-WCWkLBooCXUj7gHwFkjMKJMwOWmTnbrnvOJyAAwPkveOAbcuLVJHyUiM-gIIIvLwo13y1hbkf8518KWBbNIahjy5Lpbg0Q6U1MyZO0xxTQC42ZjKkAppeRveJTNICFkMQJilSWgp_I0e78WPgAZow5ydX8vDasMg99qbkwMSNwOLK4PUyv0Ju-pboHyBIlLL-BJ-MKvdP2stk2i4XhAabneoqUKL_4ehoECFFz5HB2H06OGmp9o0hdpeB3Jlla8w7XcaDnEl5UihxzhFgIw1HIYfVBM6OKDSnkn0RNTMi_n-w&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.9367062,119.843091,ChIJC4Kf8qjBky0RBzhiCIHQC9s,Kabupaten Toraja Utara,Sulawesi Selatan
Taman JH Ampana,"4HMG+9JH, Uentanaga Bawah, Kec. Ampana Kota, Kabupaten Tojo Una-Una, Sulawesi Tengah 94683, Indonesia",4.3,564,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGE2fTW1EzZOYUh5itJRJAZVb5SwCLu6o3pPlVXRKJSvwE940BuUF8ql7VQWSxgehI4CEzzej8ultwcFWM1cjKcAMSE_UTL_Lo4KgwVDtIeTEvCKczagCO7a0FlanNvVySA0vqxzej_E5_4hfcJHZGh4Xx2rmiXYk8jggGMsaNW-QMzxzjv6X5ZTwr7w5DUdfTdiz-5QMXYi8E1PvcZ7bw1BTuzpaGSqgUD8sDFI-gQrbXH9LE7EOB2Z9moxBaQkOavhH41TL56iipjgEAsVHh1h4i5vEmPENAxRuUX284e4chtjHlWQZ609wiUUpDNUZbiEHEEGVIeCDPby0AnWX5W0kJboJSP5hm3jUJ0FKznre2qgFjV4V1_Zy-hrx4Q9p7KSbLZmmDcX5F_vQpODENMDHfskqWOPL6nmV-VcXiN4w&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.8665525,121.5766194,ChIJy5feM_mmiC0RgL92kGk4XZg,Kabupaten Tojo Una-Una,Sulawesi Tengah
Rumah Adat Sao Mario,"jl.poros, VV7C+R6C, pangkajenne-soppeng, Laringgi, Kec. Marioriawa, Kabupaten Soppeng, Sulawesi Selatan 90852, Indonesia",4.5,563,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGt4GxqVp7ByKFNR7Ot6aYexde93cYzwjMhNeMYEMAfMz4FqgkTGgnXVpgzuDwAo9L7uKWQoLFYCTX4Z-F24a4-aXe_VDtOlEubbNaHvcjQWlA8JzRgr9I2NuOgLPE_jD8py9bgkWOF9n0DGp1t2hCHmhSrz0UFOjPCIUzZbNVsJCtPDmEJHbbsqCJZvV5F4z1c-CUx6ovOZimKOFhvNBYeuTuMgDrNaCW1DAAeDEmkRqPuAoPaM4Uv_GrKOewNgvnsx03P5nbJvAGu0GO9TibTDlZQSt9K7Zn56lyjAIEPhPb3-SL77DiJHJYlTyxLn_VGU5jC2psm6qMTo1WwNDvZ8xTHLImgfML9K0MgSMlMnD18hSmOt7H2I_2Vvxv0syPelPpPGeY20-hGw1uIKBaL6jBAGvT4y7l1NgE5t_jZIw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.136045699999999,119.8710785,ChIJj5DCgy3qlS0RspI9KN0UHiw,Kabupaten Soppeng,Sulawesi Selatan
Hutan Taman kota,"4VHH+R9Q, Jl. Jabal Nur, Talise, Kec. Mantikulore, Kota Palu, Sulawesi Tengah 94118, Indonesia",4.6,562,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFpAYabeL3_xvW6UfZcC6ml__63WWbAMD7AjZiAFHI8kwwq14mCrS88fM7p-PVitSVpVvdKDKlEMp14dCn3a6iCZ_HY7kmkH2qqVMQEoPqW2LMDk_JODQLI7c3YmIeRVoiBIr0ovtiIH33TFbt22q6kgAVHFS0kLU7fSIxnFT4Ma7ZVkK3k061LoztYrNLD0Y9QBt5WKvdxdcChRHf1a7C-Ku6mVkiw1euSHIjOhSEBIFhwKOku4-xCRUPWmkCWQ__lUoQBeLxJ71fFxi-pyg0GFIeKUD0Tqp88EVXs7LnFkyco36OaaxvIvQUjBwTSJWFQdQoDvnOZ5XvVQCbRwRFNyXRm4VqF0wkT1IKqysZvhgvbiHgY9GK3FAzX_a6RDFkZ2JeHqU9B8VujrEVaaClMuRQZdhZCuf-05qGf3cN-vw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.8704244000000001,119.8784949,ChIJ81_Pc-rtiy0RTIPc4fpO97c,Kota Palu,Sulawesi Tengah
Air Terjun Bantimurung Gallang,"Pao, Kec. Tombolo Pao, Kabupaten Gowa, Sulawesi Selatan, Indonesia",4.6,559,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG4ZlvFDBHI9HSf1LcBhED9nr9qeKzd81at7Dq7fXJhkJMhYQ3593aJGC4fSCtqh9u_C-ufyd5A_aZ9OjCw6TKGZDDeyRgyllOKdtmp5YzyVUdUSc01kzpxq0CcM1WeeiH7QnB19BaRPOeTUHOJKc51BMKqVTqj1BwjRUOw60KaVXjyiRsvxSO00Rfrc0esYKvwj_s8grm99YJby3pf_KCISyfa_bbMEzrXTwMCLbs78y5Vk2FKiROGeUMohQ1__UL0h1No768LubrLSJ1CAFvBZ264BZAQEG8gfR9QAkYt2aD5SbhFTaU4Z7pIryH1x9yLhStGF1WnuER4JF1gLG8X8h9L4NYkB1fCdfOHq-SNXPM2BtSMY8HVZ_DaW5UZ78ysjOWkURQGATsKP4Tsq-sxK2EScv43M8m1-K96SFB0Zhk&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.182729999999999,119.9467463,ChIJIYZJGMmQvi0RqD5iv2oEcoM,Kabupaten Gowa,Sulawesi Selatan
Lapangan Pancasila palopo,"Kantor DPRD, Baso Rahim, Jl. Andi Tadda No.2, Tompotika, Kec. Wara, Kota Palopo, Sulawesi Selatan 91921, Indonesia",4.5,559,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFqHrousjzDwrkmowIzCRpd2juCkWq-kqkoHDhC9PyoVl_bKEr0XxPEmZBiWzXE-E7DI4uywqgMGqsTGr6KrZd7igD3bshH1nPUPoZC3XKJSGuEz05BX_Y4Ng5BRctDA_2-dJGhP9NnUfAI977uGWny7I0mCYKMOiZAbkowAhZGGj0krfDeRruR8qbqjsCZ79szG18YI5R8uXZTpfft2MLV_0nw2VXrswiJ9urcxhjvXoUgX9EctdxY5GIznnESJD8TznQ4VuPbhR1iN9xgkf3qxIkj6S15L2E30Pyi5mQMYCVqywX63bUH-ktkBbNoXvUJWtFpf_2wzJQtyBhal8oyBTGWqU6bylYAy-hD0-tYlXHrUHQ3gKZZEEyV5xIg82mlp2lO8iz_j1zusFYu-cZbhP7_KYI5EDKnlIa_z0Qi4g&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.0090916,120.2006238,ChIJGX4zuJxfkS0R8U-CRGObz5Q,Kota Palopo,Sulawesi Selatan
Taman Usman Isa,"Jl. Jenderal Ahmad Yani, Pangkajene, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611, Indonesia",4.2,559,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGoO9CdZHEV2defHb5tgyt6vqVOyPRKqQS-5Wv3QoqEpfjs_KiccFhVBK2g6BVqrw4nFyWwJVr3o7rVxndhuHPib0pAg-kFQ6fvRWqlFsjKebvcZGeD9CiqfrdwK5vcm35mMtGESHV_M2Rdbvug6YQ44hbpKK6Bxg0LfjHrl3_WaWcTgKsvMXMJue0IoHWBPDMPcCtT07o4BtDwpaMhLcyNPv6AcwOldGLt8jcX1f_YQdZDK0w5W6B60zasWzVDtGbpDA_wouwaEgLZsBnjTfKSpHvmAG0m9YJSd1EYEHgn8VDNnAmhjlZ8FImVLsMyxfvvDldukFkahYpu4w2VsSuVg1aDN74XR7znu0SHGCIgT9wFT4sRIwoL1cLidFq7uxRMOWN11683ezFcfwD9YZhlT4616VmwTcYAxgw-gaRHJgXB&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.9282864,119.8012778,ChIJp_O_bzLIlS0Rp3cjhcdCpn0,Kabupaten Sidenreng Rappang,Sulawesi Selatan
Wisata Alam Salu Pajaan,"HCM3+HH9, Batetangnga, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat 91312, Indonesia",4.3,556,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHtAVIDsaQ5G24HPcUelt-f0xccwpgZZCAdbwhNenNERX-17LkEfbrYygud_otMPxf13e_jzMkIh1bUDSUIiZoEWOSagwLNxqiyR0tDVS7NuUipVQqxsXYEyz2VFXh9euNA8n2lPFTKM_IdtyXjxQ_J1jfs37A_-AD0KFLet_3XvIkewudrD4qBfM3BNSN3wiiBl6eHO97GRN_G97R_PS5OVJQF-UzTCJqLTO_RRsedREQPYoxaQCI68g-TQV6J7smxA0BaBLpIopUxCsN_U78xHDdbc0dyG21Qc3QKP2_5jTlrNWToT9vnDd5lv7CGpzZ91wsM14_H8uaVFkrihN_4vfptuQ3ynn9hGtbLZGYYKq_BukDLr1Iro17M3RqoFIgSFJgBxuv-yalovBKQS_RhtrR3p68TU3az3NuDMrs&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.4160753,119.4039903,ChIJPygZ5RCIlC0RL4APYmw2B5w,Kabupaten Polewali Mandar,Sulawesi Barat
Museum Kota Makassar,"Jl. Balaikota No.11, Baru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90171, Indonesia",4.5,549,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGTsKuTxAOkDGm_P7n4DC1VrcIVfDuJPUd1d6isEY6aZS9yeFUUg0aXFC1ZO4YiWKyernsIyx2-kXw4MixvGXYVcY9uJe_rx9w4kVvJZ0K4NifY4g_KxuizQK1OPYFQ4r_z-ivbamfEU-SeQ58dZSNMtrCTFmVUhh7uHCcdnEg9h_-hg5Ub6sWV0USevgE2JZGCCMEoHl_rQc_mkK9NXXm8rrhOu_Tc1U4kck0FhZEhOyJYw3zAnQmwRfVeF-pGPdUpPQDRdZmWMssnEhwOitQjsqR5bwu6IhOUm4n1XnMLvGEh5nouicZaPOcwLFn9T1JswJ9qcnKjMw4dnysadrJxN-TN5UbASimb1P4XOdFQmaCbW-IVBmyDvC-sPCmDHj5EnAapuU-Ei1DFiwoYOh0z-kygUpkgdSIu0oNXi1ASOA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1345968,119.4086261,ChIJP5KgYqUCvy0RIg7X3JnjBKA,Kota Makassar,Sulawesi Selatan
Patung Cakalang Bitung,"C5WG+3CF, Bitung Bar. Satu, Kec. Maesa, Kota Bitung, Sulawesi Utara, Indonesia",4.5,543,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEAtpUcpIa79vDUDiwoXXObSddE4T_0iZrZ7F3bjkWi4uml7aUDWWugI2bxWam_LS7RnADuw7yJpXfqDHBSefLDeznl23pRE5axiETddGCgDtr_3z_B7bOcTS5JCLbn6x5Z6iCWDi9WK1ZeQP6NHlpr2XRrDwoc1S_Fbmoqntv7AYISUtcdUlVemkqNr8C6PC-N_QBV_-lN8G1t2Vz847ee3CGsZNg_88N5_oY45iLtd-jb3E33HHjnyzPq95pHwcJeCAj5TP_d7NgJ_WHOaNKt7Xgj8Xg7QYBULDK7zoWLR3loCCC2RQJDeSRVhOEDwZ1lcKDPuOlkvrl-RxqB6Li53RTHUckIIXmPO5AuunVBpi2UxeTjpZC5_R-IofkaM3khhs0lJ_K0Zs8d6miR0eDIWqlwG4WunWdrVnIl3FRQSA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.4451955,125.176058,ChIJrVwCBpwBhzIRd1XNAVltn-M,Kota Bitung,Sulawesi Utara
Wisata Anjungan Teluk Kendari,"Jl. Ir. H. Alala, Tipulu, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara, Indonesia",4.3,542,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGovPn8xBBHRK3pzaZMmw_5lgxSyKYnQOEQVUEM8Dq1TMU6LJRnP54DBbSTq260Hy6KuppO-TGwSbSUBmO7uZVsUYFPh3TlKOCzN__JrlNlKE2jvRIx05YhXVjlkKb4a87HI-OUxn1LNMPWLC9WAOa4UvKrEBrn5hf5CpqR7FiIiEWwrQmPe3Twpzxnkp44FCZgHiz3qcIYITHI6Zpihaeh0ZBNPeIRpNFpK8gbzf4NbKqRXqQJ7gcewXXKb4dk-ycp5eWNxpmaQ2eTpy9RFcGQYMGjKUcIUCU_dIzgaiXzHy9JHpN9bLE1ZPt3ZBXY_vathXcDNbVpa-99j0W33nZtmD8vfutDCTh7JT4q7913dw8JIsBIEKKqwX09ZShezJIcmyEZSG7jOE_8AqEwS7ebuPCHhxWOvS1AVIoEBPHslLBl&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.9677211,122.552394,ChIJFy95csPtmC0RxywHaTQBGdg,Kota Kendari,Sulawesi Tenggara
