nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id
MONUMEN LAPRIS,"Bulukunyi, Kec. Polombangkeng Sel., Kabupaten Takalar, Sulawesi Selatan 92252, Indonesia",4.4,73,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEVOwoW7HEaKZwGT03LtxDqKzvjKE0Du5WFUtmxHy7N9UtXPLx-JORqSMsBmcnzgMENj20qpO04pGTKANdy94EzSkANv39ifDtFVfWt4jDzYkNye7N2Q40Vyd7sFimG8KHCXR6K-qM9rANQYiIrkNaInmZDAEZqx1IntqvUz4PhMFb6oXCsdEuDe4aTJlkA49wlMCseTJXtTCpRb4zHuWFR0KP87mlJd3XrOItEbX49zQJT16zhKK5s4Sc9VamdQF-Qgf4LnlmArh9VfEIBj_VUYYlRbG0xWykwEuvvydYP-iuqUKGQnxGcT8knTV0sZf4vPbWHi9naSOxcZXiN2KuxYYMcUzllvsLbhVB0XABkpZ7pRpThSwkQbOg6za-TcTjKpstBuXS9Goq32vsGaEwLEJ-XdaUg5BgMhcxB1hLvvg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.4487673,119.4861024,ChIJV12qimnXvi0RbRgTNmyuU90
Makam Raja-Raja Sanrobone,"Unnamed Road, H99R+637, Sanrobone, Kec. Sanrobone, Kabupaten Takalar, Sulawesi Selatan 92231, Indonesia",4.9,7,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFwpdDM1auoUrO1Zyu76x5We424vvpauCVVdcjshDp_b13N5tTJn5Ppgzkjv9UKyd8a-6_Ykw5s0-Na-eAfUYim5dkL9HsAmk4FLs-vchxB6dtMHqtyKHP1oqJof5joFE7MzHpstEyjhvRgH0_5MNqN0A1SbaxyDtu1U5yTWkV_4heNplKwjhutA7Je1BHpTsmeKbp1Pm31xlTMExSPmLQZIDOoXTJ5LmhlylbjeLS_YXaHSstlmJAPXBr7lszD_Er1r9jv2C1_EL2Opegq3QlFijS1yfBx1s6qaLxFWXwuQkFg35mcaD8_xyty8pTcCIJR9s-nUehk_w6kTOzJz1KD6Q37dgBodbzofEcz8HEI4VFLjudDfv5Dg_GEHxdtxhtzaMbsB1qDqas5RuVe4f-Tiib3MT1eMoSJCaqmTVFR8w&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.4319582,119.3901765,ChIJPxa35N0nvy0RjJgQomua9bA
Miniatur MONUMEN LAPRIS,"HC9Q+JCR, Jl. Kemakmuran, Kalabbirang, Kec. Pattallassang, Kabupaten Takalar, Sulawesi Selatan 92461, Indonesia",3.9,51,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFIIYomQ5uPrrGK85TDSw5PZDwgT35DOdSNIR4E_XEAMtcC3kxONA55sc02e1jzh1yRsVPjzwsKriEVTeL4sT42LWwT0JD0weOli31gf5luwY9xkHx2CbFmHkjkjeC5Al4KybafrdgLGqTTnVziVvEPAl7QcSQMErpWoIcxYr2EeeRLlgDhKY1XS-MIdllfkXw1CfyU3IJp6gQ21I0SQEchZLS5yQNPuj9MisAkpfjIkJCrYRVUe6pEyvoKwARtyyeVxZgUWGv03riURZtVV8vdx3Ieu0iLnXSgBzeICd5QudDZSYeSik_U8qkqz2T_vhVNx6ObT7bldqZWqDDHHUzt3xfgv320plcL7MbOlHEvNcoBUVf8WFQ5VgtBYeVKWb8Gcki6Y_-8TdPhuLMG935LrCaTO8TCXONZIr_4C7YyRtqB&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.4308951,119.4385056,ChIJO2P0_BjYvi0RS-v_1Ayr13A
Pulau Sanrobengi,"M8GV+664 Gusung Sangrobengi, Boddia, Kec. Galesong, Kabupaten Takalar, Sulawesi Selatan, Indonesia",4.7,46,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGPV6BBroLdGQvrw2N6IQnHecB6KBDMPHqAEjhOS_UF5bFi1krKnGYfM7xZTs0ZdpKGS0Ayyh95kvB3wzgCE8I8qxtjcOVcYZyXMkO0-EhBZeFBqR76In03O0t-uuzVtL5vKHbKHRN1u5-9_PqdQPvhq3LqjAv47gTkk8qHqKCthcE1hv7Jb_OMR_4pYdAVPxPtNw9-iKE8QTRdu7zBpJ7zWCqMGRdQBs2eXROLprIVggdoRkLwfFE8gkOIa02c4LUXgWJBIU_6IwuJ5LiOIwMhSABGuY1IdxrNwweYFFcDV1OrhML59dCGjDVBiIZWxTghnvgGTV1l--4wsqGcydDMF8eJPUmvKBrUh0Y_Dv8ie5YbzWrdABYz5C29vTBRjmbJPckyThsl9awlsBJAq4edY-aoHyTk8cdW3MOUI_lx5ZML&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.324489199999999,119.3430777,ChIJc-O_xyQhvy0RVlq235wrQ3c
Wisata Muara Desa Mappakassunggu,"GC78+WG8, Takalar, Kec. Mappakasunggu, Kabupaten Takalar, Sulawesi Selatan 92232, Indonesia",3.8,6,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFUnm1OWFRy_33CFnAxD2TiF4xfujU1ey0B-hOBzBlODlpX3LAE4AswC64RAZuu4i-oSACMRlBLFc8HWsyW27vNcPLyB7ZlYYm-1SoyGvVEEjDq4vOtopJLmXwOIYVp7063DPGRH9ymdy6lnZ9Y_9byx_S1ftnKwWgjdHZ8GTVN3eGQAZxG004VEWKlmiv6pxyhJ4kz9ElfKhg0y_sbeL_5hHwAUtP9HLe6_Cf78bP-aKUMj4nFppQG2cC_W73Gvy5qd9J0Go8_JA3pGbFZDjxjVah_V__f-edloUQbImhJjf0v2PsL8jSBYBt_Bcp2rFK4LXVn_g4TixtCgwfne355QMmNbPm1Zn_lmUJHB2iYAB17a-RtLim70XWKCUxKpdDrQIcrgYjoU2U5KaZZnbX9p2r7JsCpIoj2tT_AmGgIdw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.4852042,119.4163341,ChIJsWKYIdgpvy0RJ28IPywIFpw
Gerbang Desa Cikoang Takalar,"FC8Q+8W3, Cikoang, Kec. Mangarabombang, Kabupaten Takalar, Sulawesi Selatan 92261, Indonesia",0.0,0,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH2Ivcp48y8sk0F3Z5S47KZQn5BYS9U0LJf5CJ0g9C5JciwhS-8czIm367JW5OeAA7eW4HvPQxQFY8qtLOyKrp2ZxW2PK63bBjhlSLKqGwZF2kbdTLcZmpT3TMLYu8r88SaV5bGkWLD4w7e9mL7GNiU9R6WO9ZJpZEP9YJFRMTc21BUwGtvwcZt5Yn4-KQQgKvntvma7b3n6LdIIa07mqzoqhevdMnJBUtgZ2Q4aw4tzO7V9zie0IzfqXa2sSwS6CFAwK0Qfty-niDcwp4sAZUnrPpDXBKxYqcITVtEqa4SttZNrSw_kTCt2EmlfzlT4LNYeILxB-RNmT0uBXgOPrwVvHgHCxGMF1fF50LraV2nSpWIUP3YQEP8G63Agr2Huhbz1G0vvck9tClYYYMPUWtzQbNPihR3PT9MLDiyP7mr6NDHx2tTrO_ZOUT0j8vO&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.534137299999999,119.438757,ChIJdwGcdwDVvi0RPLEWr0P0TNI
Dusun Batunipa Desa Pa'rappunganta,"JFPH+JG9, Pa'rappunganta, Kec. Polombangkeng Utara, Kabupaten Takalar, Sulawesi Selatan 92221, Indonesia",0.0,0,Wisata Alam,,-5.3634625,119.4788594,ChIJ-cqyEgDZvi0RnYVP6aptqAM
Green Topejawa Coastal,"FCPM+488, Topejawa, Kec. Mangarabombang, Kabupaten Takalar, Sulawesi Selatan 92261, Indonesia",4.6,5,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH0O23J8wS-QVWy1GPKt3XH74mXPRJ5_vQB22dVIi3JA0QRaWiGDNxtqcR2jAzopaC3TGEAyLJZhtgGJQ14xYjq0xpQD-tzkSeJh0iZHX-9Q9gjl4_b6wtPG0msSnr16q_gdzw8XXTi6gWjKsojj8-eT1MCXYiddnapgsVRyH7dteZXZ27tNHgCMh9ibv7KbolIURNWeFqETP5h9nbVEt5Ce6X2ueSvRm-ewAVn7n5b1BPKY2MjHF_7UcdRzyXW6ctXPfvyxrIh2tGCrVnqW-cyV2n5qErC13lfADiqjpgI1KdrE6nBtE_mJs1ABR_tJqOqsebP31rOHr5eeBK-NDxaEvUakGIp2E00htO7iGSkpMPRrTM8vgy0WMkn2h7UA-LBqneduFLp1HfJ8UJa8WqUDVOJnj9dSxCByfwIzw81Sak9&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.514596699999999,119.4335854,ChIJF208k4HVvi0RT3_Og0nTZek
Pandanga Desa Aeng Batu Batu kecamatan Galesong Utara kabupaten Takalar,"Q98M+QRF, Aeng Batu-Batu, Kec. Galesong Utara, Kabupaten Takalar, Sulawesi Selatan 92255, Indonesia",0.0,0,Wisata Alam,,-5.2330637,119.384554,ChIJnwBAy9Ufvy0RwX0bFM9mgXQ
Kolam Renang Tepi Sawah,"DUSUN CAMPAGAYA TIMUR, Tamasaju, Kec. Galesong Utara, Kabupaten Takalar, Sulawesi Selatan 90225, Indonesia",4.5,6,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGHrSY6BCi5Nw53bNP_3JT9OJuZXJ90v9aHN1ErPKK5LO9NcpLcSvSrWhxd_afJURCrxO_Ke_RfHhIfH1aqaefG8vgx96jeNLF2uCL-3_vAOqRBFm8j7H6lX0tpm4LgWiVMI15tGyVREatsNZZZqGRwucngH3e_ai-6pKHb-K_EyG2qjaTtfLJTg3sIWgchfLEaDdv3lIM0WRVJ3H66HxC5EBCQamkwaUReVmgbX338ZLxy8hryVk7ZV-olYUUo17yK98ytjBQ3z3fEB_-gKxs6PhL20Xhwb02KKnxRdY2AOg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.27736,119.3829983,ChIJRwDVOs4fvy0RXNyYWEx2HLE
Kampung Literasi Borongtala,"MC3R+C8F, Jl. Borongtala, Tamallayang",5.0,81,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGK3eSARcKENWbr4FxELBgngMyN2F0lI_nZQY6zWGKz9TnxXkoV5Ltu74Vkhzvl1wORvdSdyZLspPTZ_mZyBZOxYndf8yLIBzBz5qRKGWW8dkeRPEoImGAHSEDyJXsYnh1hmpzIIR1erqFXEmuD8EYEwexHiEljKemNIyhMHM9cbCgueV6JVb4lxeZ1cncUU-Uhafep2nrCO5zmh0fBaF7l4y2THpReVA4x6K3pi3eOGEqbJ4_4Vw0TvqEYMag184DSfRnr8s-0PRwMWuCMwiIghKAGJDa_EmhSND9eF6ZN1QE-fSBAHtSGZr-H6BwxO4uDhlGjFg_vAz9T8ZuLCJMYJSHSGpqaLAR1NdeK_yPf4SGZOoU7EFxSHClG6-bwFiRqX2meGB2ChIU__ue9wtCQufHvKUDx8OvY0OvNhFcIdcGZAgODQeRwYccfVDeX2NAar7PAE2M-4ULns1Zd4pKsfzziAE8LOOQyMRqtFlpOlM_RejGwWWG0uDPjayNpZj0HSEtrry8sRGdL1qnaRmFnYnTQPte5Ux9u-sXnY3ZuuRAZMOyElmUfR-UlRfR9UC2TlZJz9-f9GxFDeXouHmUdehUgTovGmhGX0Gcq6QbhTWh4mYp0fzqNiYlwLpl-nlqVszxE57M-Ijbr0DkJxgwRKgs&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.3464394,119.440797,ChIJpbWLeUDfvi0RYRt6Z7YCTnw
Mr mack house,H98R+6P3,0.0,0,Wisata Kota / Landmark,,-5.4343965,119.3921666,ChIJPxG0VAAnvy0RDLd3HcCBzZo
Resepsi Kamir,"H9PH+H57, Salajangki",0.0,0,Wisata Kota / Landmark,,-5.4135971,119.3779358,ChIJE75KXQAnvy0RJYnRsacFD_8
Villa Empang,"GCX6+7HM, Salajo",0.0,0,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE0SNxS6NC2KzpZDPBGW8sKIGsLuHP8VxTFwVy5oqftFINNh6-M-xzh0UM-zNpx1BASqB_5cGRatoek5GEWvusiGgWw_84EWbLQsjnnkKqPNAXGn3HBrGWs3ofhdNGvZbydBnii9aW6rIZuZIMGH7BpKSek42uJxFw0AKKv3PskHpg-IzHQvUuAgXVo4KgEWwrQ7RlRtcqCUzyNVmRSLmO-7BhH3qco7wjNFNVuvzV61aMm2rfkOqQTdSpTt46JwXW017gDuggbcBApY42z8y40Pi6YShEsFi0bIldUEPUjxgTe7gz2R0YZ_XlOsefBePqqukHS87GQRi912TTvBAD4sCk7r559YpwjVDVADwye0Xw9WfvKty95m5Nju94xqolT0uJUB8upnosBYubLVoqkMQWwbJtRkewIDJSkY-4_N2kKcawE_TKh83ePnAMjGeLGbJtC0BOTddL6Nn-xgYyuESx2WESldlEkD_Ssuag4cLWzNzC_YWqIAeINJ5zBmpWZjZwghyP4GXF3m9P0QQsC3AB4jF0mH0mq2LN3001PQ6AF_TPLYH6EZSs5FeanG6ub5jpfAcZLkLM9ED-Il5oLr0zMwcORungOfBJuFn29Y2iSnEBeH8oOIxtZGzcsdFoAKeeT20B7-RvA5g1QFCBJSTw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.4517788,119.4114203,ChIJc_MVOwApvy0RTM7WSzyAMCA
"Pantai Indah ""Cafe Biring Kassi""","H9W6+Q4, Mangindara",0.0,0,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFOUUFgodT87YuR_dcOalEnkgt_HVNsjGRD5Cw4iSr7sIhffQBhEh3hnSuHxA-OEadiyG19LJVaT_6WijVtiQph1RbcmautYFHVCvqxUsnC-rrsSEkUzlopjK5XJQSLyr0DHlybl-fCaEcpxpgUTDn0CkKQLaGawQ8QdpjUlFzqsIWigx90ahpCufs7w3TrxeLrhSf70Dr5skGWsuIRTM-60JCzDCPp4NhrlGjzhklZkb1mLpBoikzEYT4wrOFffImaLcQv8BAsECi9Sh5U5thmwlvOBGxzlsrXfmpYlQ7NmcVSTpkX3idMPkULe37iPGZ6_8hC1WtmdJAMdkMTkSD-tTeXXaPIjLp3pDI4Ac8eCjJeW8Re4ZgKOldPAHBsFf2K2WlJw_tD7vDTbSkzmhVKWzBlzXMypFGiSomphfvO57C6ztA_V3TDTHYyAqGs1Ua8NDJYnRzCXqZ4UIMSqaSoMv5ZftUjWgUPLYUUPoJlnTqiRxzlitqgjcjI4FegN40XVOJq_Z8R2-JwAcAT609dgMJOyBqbrx_8n6d6gWAYOqE0esVHVN6r2iFt2GsJSypzSmcd24D7BhJiZn0fpiV6UwbKjVfkvQ9L4OhuPPeKVf_G_rmtDzShSjbrHg93cuEubw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.403004300000001,119.3603472,ChIJR9l9pH4nvy0RMZCf9Tag4ao
Empang nimank cs,"GCW9+JXV, Pallantikang",0.0,0,Wisata Kota / Landmark,,-5.4533859,119.4199115,ChIJ93LfIADXvi0Rcz6ER3Oa0fk
Pantai Karaeng mangemba,"J945+8PR, Bontomarannu",0.0,0,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF-WH4WI5_JuibxyWmPYm0u3zYzDXIpGEy0m6LtJB07wjKJ9-yWVJn-KQkvRVqSFTQ8iBPFMZhd1_VETa5vX5r6tgDMGgRNl9kPdcxHTtyhXsGX8p8WDEzOtZDcSsoQLfqGRUSH6rdliU29NyMwugN137Hf1iF5KwKtKH_sJcQO1T4KwFv6CEtUA5yDojmu5r0t332STppCeEHX5d8XZ_s7j0OJwIs8nStYNGq7kTnTdfwn-ruCK_bYeaUXcc6sHyBKHUBZ8QdhzozUdQ78fntNi6cGqaP2sKWr7_KtD5uSsOu-7X_dR4C-qIfSG9gvylt3Xoh0FcK5vt0o7qkKJjZTt-LzfPVR4x1CNeMGEWMs6_MM8S254oY3Zzov3vK86sim4ibgAtjqAziA3ev-JVVDYGeYtxcNmDJLHXApyUzw13aYBePq7RfFdonnymsox-cQCR7Ml6vGCUusEj3fsUFrDNMR6Kmp7Eg0jZBz1d2cQbj3lGQc4dQ9pXUbNwunu06x0ZJ-G6-dE6ZcaXlheUIkmmpsEA7nNh0VrUxHRdPt2sULqeGitUFzsP1OziZr7qrgdPCdYHepM0JhKw8c_-HqYVNUBiYFLe8yUWlprXCN86vKqvB_neLVYhjkKLaVZBqyL2nf&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.39505,119.3594565,ChIJjcsSCwAnvy0RHUgiblQw8tc
spot boncos lele,"HCCM+GG2, Sombabella",0.0,0,Wisata Kota / Landmark,,-5.428728899999999,119.4337507,ChIJYVcFEQDZvi0Rl0KONEqKh2c
Kampong Loroa,"Salaka, Kel.Salaka",5.0,1,Wisata Kota / Landmark,,-5.4074242,119.4301991,ChIJ956sCADZvi0RplTkFRIWlLA
home syahrul,"HC3J+MQC, Pallantikang",0.0,0,Wisata Kota / Landmark,,-5.445571999999999,119.432919,ChIJhZ0lKQDXvi0RAcoIgeRY_8M
Tambak,"J956+767, Bontomarannu",4.3,3,Wisata Kota / Landmark,,-5.3913125,119.3598125,ChIJGV1SyQgnvy0RUzY_CoIEcTM
Wisata Hutan Mangrove Delta Harapan Takalar,"GCJ8+F2C, Pantai Delta Harapan, Takalar",0.0,0,Wisata Alam,,-5.4688078,119.4150302,ChIJJ1s3eQApvy0R8cHCXs2jb3I
Konservasi ekologi mangrove (pantai pokko),"GCG4+98, Takalar",5.0,1,Wisata Alam,,-5.4741122,119.4058396,ChIJyYjO1v4pvy0RYLxGrgOW5zI
TEPO',"GCJJ+V5, Pa'bundukang",5.0,1,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG_F3iEjiJRifg9Ej4oUEtNsq9KS54GMWCnbfAWXiSFPlDWHQBocUq5IBw67twqFa7z6xQBz7CbDJ1tUhnhSviJaz1dBX9Bxsvm4IKGB1JVVuZlcP2q37ooSqBQcWnOvg5TVeGCsPm-Y9OBCPgRKWwGCzfGQ6BkjguRUxaVbykwuEy3jWM3rUupOtfRWtuAUyiAiJkmFITzl69DFnnQQkhaWPquMsWjsQbvFKQYLFXKoqpDkmkpm2u5cjBkskHh3hBKp3KTVLbkPFmcYwcGVhs88Q_KaZt91nAxdTvnA1R6Kxa8Av3s5jhCi4UtLxvKHvlJwL0gjkNvp7L1y6Vuhbdr14Mh7aYwaWjl17kIx5KoUeuyGVq7ifyhegtPdgC74OOQxe-WRgllorAY7dlSdcztwyd0iLTjebuHimQP-WDutEs9kpDGmVpqG0yiV9mV0NlBA4S7TILqEmtBDGmOBYu16ufns3KGyuIb-W7pNU69SgX4Egq4fBeeby_cZdux8368xOYkNKs38MMIWG9vWgQqEvQfw1KPTjWUpLLZw-MG0pOml-eV976lX_feNzD9nyaAznd1Sd3RejSLE46GCscDVjIOL7gYuIfDwnOOrRGN1X23kxJLju9YqGQqamIPJvyOYFkPSuigBQ5Zkpj37xmJr6s&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.467812500000001,119.4304375,ChIJZ3ldDwDXvi0R9LDBYsFVBJs
Parla paria laut,"Sunset, takalar lama",0.0,0,Wisata Alam,,-5.4798804,119.4156813,ChIJM7sTUAApvy0RQ6gYis-En3w
Permandian Wisata Pantai Kanaeng Saro,"M926+XFQ, Bonto Kanang, Kabupaten Takalar",0.0,0,Wisata Alam,,-5.347289,119.360735,ChIJBQL_JQAhvy0RuRVs4P4tfZE
Wisata & Camping Pesona Topejawa,"FCMM+8J5, Topejawa, Kabupaten Takalar",5.0,4,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGwMYL16OmNnTBda2cAcpERmZwUnmM_Z2QKD9q_IO1cqBxf7haU4rpQExUhQouInEX4JnuKoZHyEAnSuwUYIxbNKFvtzBYj6a9DhuvD-qNHlb8CdTFxCudvVDLm0LGHpT7GopvpWHlyE2ABS-mjwtXEuuHJ0gVJSX4KIA9KaE_sZBeofdHW_oeooh56J2_4EL51_YMI2xcOxwvgY-USynQo8QjoMX-1udj7AFAoqRz6ZaacheCLUEdr4mmTZqFEX9ThABhsNj-SIqRJ7puipOK5mLbhQFdU6va0WafsmvLKlQtVqqWx1_ZLiJButX5zy0uMR3XdpajGjNZ3sjVqFFgBwcUx4Pnhw4vMGSg_NkeTMJ22bEERYuZndqXNwcEsUsU-UT_85sv7WDRphIvPHS6ObUpsqcuoZqSGRuAc6No_sl4v5zyl_GFWvcWW6we7h4gmaHVoeS0nI301sMJUmsgoG5Ab7cfih_lMniFh_FSUOjwWmfEcGSVDWwNMggvVWiGbMLBFUn8gZvHFneg1JM7SGAJK-4w3QRT9Xu6GFxTG5ASyskf6TNG8KI9p0SNxL4P07ixDRZ3J8FK8pV9X95-GbT0&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.5167446,119.4341195,ChIJebyWIgDVvi0RtLEi9KinVQU
Pantai galeson,"M9C4+PJQ, Boddia, Kabupaten Takalar",0.0,0,Wisata Alam,,-5.3279333,119.3569179,ChIJk2kseQAhvy0RIYPtZUBqtCE
Wisata Pantai Pesona Topejawa,"FCMM+FHF, Topejawa, Kabupaten Takalar",4.0,1,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGcNjs4a1vVxKzMmvcB5mUoM0nlmMY4_iqnySqVPECFZgKdh4ujGlUFxwrydL4rXy_FcVFQrZhWZ1AshM9Ln1idLgnfF71t87NWOA0MY8bHrl-tjpfHnkqVJ4E5awH-PmcWov0xQqB1WpuXHAqv2H-hUL-nrFMS6o4b1SacTkrYyq5Ac77sGEMSCk9Yr-QVfthzO5KJO943yXSsUGM33AKP1pNH8vNV1vbQQaNxTYNMqcQKYuuciC6VAl2adA3oIA6URKL38Y4deW1O2P_E4uUEVsVw1pp42Uinrbg0S31MNenqaL6UORqGnHER9mjP1SUsHhFj5lYJLTUlgYx1GyYl_yzdGRvUGUzJ1bzp1JJbJ6-7u9G9F9KaforGlTO5Smfe7cMjnUNzAzFyvFOgRHs0EyTnn6s-QXtWslb31q59tC9NpA1QblmRuVzSYvgfsJzvkIL_cmXnKtmC4XcOlL2XQg5zUh_YNSWcyOr0cSHAjs9Gee3KadRoDl3UUuRYEykLID5AiUreTE0SIIpGSynIVpqDKBHSuwCDwYUXm-AFtFM2inzCrTVYANe-Ir-JCSllvA3TT9oGAQGrKbQm6-05CxhK_Q&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.5163191,119.4339281,ChIJGbYidgDXvi0RqX394QANAJA
Wisata kolam renang air embun lassang,"Lassang, Kabupaten Takalar",3.8,4,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE4e8M5U1Jg_6BAkktpmGMyoslFuxsVVY7U6nd3yx0wDGfRPHSJXf1LVPcqS3T-Ep0Xarw6T8LaBSLqg1Fp6vK5gEslJEJJW-8Ou91km1YaCoovnt7OHvfaI_SE_CRMOesj2_Cu28MDX94-J6WFzanvIPS_RX6LxmihpBqTCsS3-waDWu3u6Fim2v89Z0nvQlFsRQZGvQMr9dlLoKeY6zjIY82UbOMeL8J7L6zHkFEBNIzmnoivJvckYobEogxFds0Tm5xVPyYAHCqcnmWuUXAKtvvP2kG1Wvqudr5CZ433yqDl4fzCb6u-PCaF9bByuI28eZ_bEjvSOjQ-rQK3cSs_W9L373q-PS3EaqzUY5cliV9ezX77GvRZwKVVbCchy0I2XQ5WoJSAcK5OtR9HfNLFHOzNPozS6LNCacdAF4NJKZMzF81-TF2ckxkamkaI4RDkvYnkeMY1-iBCG1Dh0jmvpw0CSzuxpaACU_ddWDyh4cnVcLeMuop9_3B1x0MkfN2ePF7oGa-q7KJUUToiQ6jFfYgbOSJz7PcjdIswY8JlAUBzk4KHgvfHa0D2HqMdFGs8jaXx3NW-Bg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.3246579,119.4978422,ChIJt6cAwH7fvi0RVdb7XIety9w
GOBON ADVENTURE,"MC6R+WCF, RT.01/RW.01, Tamallayang, Kabupaten Gowa",5.0,2,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF3GseRaJ2DyEGbU5d0S0IzMzz8XfVwbR-bN6Qq7psY14U8LVXpTWdkku79lDdahP1n44DfSBxAqkLHgdKJDgEfhz3VhTtsGo9RpVEnsBOXmRwzZR_DigvWXrA-7vTajWyaz3FXPNX8afpBEw6X-TMyJZKK3sCHdJucNaNpRQ-tHI3nczXToY1I7a-u_O_INOZFq_HR_wVmD0g85SHsTc5ztKK_azNitVwQ_PDMTBEriXyyws0AY5OwfJHpIdMsKqV4fSkDzSUmgULc_GRL-Lov_gpa7yV8jHrrsF_pD45xKEr-EspXYPuovgPbjy20qoBuTKlof-lK0HFGxHqr4roatzJxjGrFsnVe1P61nt19xXQeQjoDzFb4brXNArdNVZFYt-CHYIWB0QNAV2Cg5oF830mMCYDZf7EdCFkpLXLgLOg42y5jPcGqrzw1h4AnKUytKYqkZpKB5tpffdEvIVzjj1lMNDK7bHfZkxFMDp8VoVbFsbrQpnvP_Hw6O98XtaObrH8qPja9npzrXBcJ_gVPI1CD4OndbPXNx2lUtfn2HpFpz2ecT1fiiLp9-nAZuOGoOqpyaaxZPA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.3375151,119.4410285,ChIJQ3EW8V_fvi0R9-5p-9W8R6Q
Pantai Popo Galesong,"J9F5+9M6, Popo, Kabupaten Takalar",5.0,1,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEsrSzcbnLb7-pFYqJVQ8H633ZcQ8JbpxY8bmovwwObG_EBpyJ-tm1I72y3VSutSqlT9dNtOF9ND0ihOM1-EV-zPHXF4ezjE8fNy2DF2KjIIqZMgPSGpAMu3TjEIPznnKt9M70tHdSKsQiELLW3-4qjAYMEDQGrtiSAKTByeNFIEEEF2yqYnEJjZWX0YUzMLD6PzYQGluRCrkovUKXYj3ZcKjCnEqkPMBWOoxCWAQ4zpuPAEWMafqyhvrYBe09ziD0V0uSM6niW60CEMsvMao8-KtdmrvYzNx6WUDk_m8CpcU44QDhdT9G1sR89qs7ruD1y3TZEsYwsVGzAty8Qn2bA1f7Sjd_v2RvdkhXJykZ5uPajJv5bCw6So4W4rLi2zW6zIM-vXXkOXgxwhnaS3xIBH3RySECzensAHv2h0C3zbQE13J7IXKTVxajQaDg9UKWR_fUvDhVd5lvG78RiohvXiz7H3YCOLsYEAJMrMVeodj38JggObtLQ70s2HflHihGXoLsPiXYowdQqD0L5RvwTbm-7xv_ja0pJRUxjpqgGQII4YMvee8q0GpST1qqDIZJlP09H&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.3765841,119.3591434,ChIJtQaRBZAnvy0R5ykpoJ6cG6E
